phone_id,msisdn,operator,circle,subscriber_person_id,subscriber_name_on_record,kyc_status,activation_date,deactivation_date,is_burner,imsi
PH002614,8065642691,Vi,Jammu and Kashmir,P000952,Paresh Shah,VERIFIED,2023-09-15,,0,404046826212459
PH002615,9725995690,Jio,Jammu and Kashmir,P000952,Ketan Zala,FORGED_KYC,2021-04-04,2021-11-05,1,404092346541343
PH002616,9931048986,Vi,Odisha,P000953,Bibhuti Behera,VERIFIED,2018-06-17,,0,404041632399998
PH002617,7772896458,Jio,Odisha,P000953,NOT AVAILABLE,FORGED_KYC,2022-01-18,,1,404055066424280
PH002618,9702059662,Vi,Odisha,P000953,Jagabandhu Patra,UNVERIFIED,2020-09-03,2020-12-27,1,404050872983081
PH002619,8148102365,Airtel,Odisha,P000953,NOT AVAILABLE,FORGED_KYC,2020-03-12,2021-01-26,1,404058333057941
PH002620,7206646058,BSNL,Jammu and Kashmir,P000954,Rekha Sengar,VERIFIED,2021-05-28,,0,404072941540976
PH002621,8944137877,MTNL,Gujarat,P000955,Balaraju Nallamothu,VERIFIED,2026-04-02,,0,404034301412743
PH002622,7207621172,Airtel,Gujarat,P000955,Balaraju Nallamothu,VERIFIED,2020-01-14,,0,404088293753602
PH002623,8609257918,BSNL,Gujarat,P000955,Balaraju Naidu,FORGED_KYC,2025-03-30,,1,404091663040970
PH002624,9500279553,Airtel,Gujarat,P000955,Balaraju Nallamothu,VERIFIED,2019-08-05,,0,404072936272326
PH002625,8929964341,BSNL,Tamil Nadu,P000956,Bhaskar Kadam,VERIFIED,2023-03-07,,0,404012446223126
PH002626,7868683076,Vi,Tamil Nadu,P000956,Bhaskar Kadam,VERIFIED,2021-04-18,,0,404046564655385
PH002627,8636989473,BSNL,Tamil Nadu,P000956,Bhaskar Kadam,VERIFIED,2025-12-20,,0,404066601960349
PH002628,8997349634,MTNL,Madhya Pradesh,P000957,Harjinder Sekhon,VERIFIED,2026-03-06,,0,404026507863664
PH002629,7748447735,MTNL,Madhya Pradesh,P000957,Harjinder Sekhon,VERIFIED,2018-07-21,,0,404093782266094
PH002630,9251288161,Airtel,Assam,P000958,Bhupendra Srivastava,VERIFIED,2019-05-01,,0,404035993919487
PH002631,7770964729,Vi,Odisha,P000959,Mitesh Rabari,VERIFIED,2018-08-17,,0,404077739078975
PH002632,9619751679,Airtel,Odisha,P000959,Mitesh Rabari,VERIFIED,2022-08-03,,0,404094571665794
PH002633,8465524119,Airtel,Madhya Pradesh,P000960,Sushila Jat,VERIFIED,2024-04-12,,0,404068868314676
PH002634,7025767639,Vi,Madhya Pradesh,P000960,Sushila Jat,VERIFIED,2023-06-09,,0,404048464316294
PH002635,8133241095,Jio,Punjab,P000961,Rambabu Tomar,VERIFIED,2018-05-20,,0,404060092739206
PH002636,8178774621,Vi,Punjab,P000961,Rambabu Tomar,VERIFIED,2025-11-16,,0,404042426444519
PH002637,7915778314,Airtel,Punjab,P000961,Rambabu Tomar,VERIFIED,2024-07-25,,0,404086054541703
PH002638,8147592291,Airtel,Tamil Nadu,P000962,Divyesh Bhatt,VERIFIED,2020-10-20,,0,404041223012127
PH002639,7491322413,BSNL,Tamil Nadu,P000962,Divyesh Bhatt,VERIFIED,2022-06-02,,0,404010214613288
PH002640,7363988722,Jio,Tamil Nadu,P000962,ADDRESS INCOMPLETE,UNVERIFIED,2018-11-17,,1,404013151614200
PH002641,8558970477,MTNL,Tamil Nadu,P000962,Ashwin Dave,FORGED_KYC,2026-03-30,2026-05-15,1,404043087861030
PH002642,7180692177,Airtel,Punjab,P000963,Sandip Bhoir,VERIFIED,2021-03-03,,0,404068150359692
PH002643,9084305627,MTNL,Punjab,P000963,ADDRESS INCOMPLETE,BULK_ISSUED,2022-09-13,2023-09-27,1,404073537264792
PH002644,9436042351,Vi,Punjab,P000963,Sandip Bhoir,VERIFIED,2018-07-08,,0,404078733148774
PH002645,9538146893,BSNL,Punjab,P000963,NOT AVAILABLE,BULK_ISSUED,2024-01-31,2024-11-12,1,404061816263613
PH002646,7176203952,BSNL,Gujarat,P000964,Kiran Waghmare,VERIFIED,2020-03-04,,0,404018965074742
PH002647,7100666376,MTNL,Karnataka,P000965,Nabam Konyak,VERIFIED,2018-09-06,,0,404011158660329
PH002648,8847575809,MTNL,Karnataka,P000965,NOT AVAILABLE,FORGED_KYC,2026-02-08,,1,404099755807537
PH002649,8212635425,Airtel,Karnataka,P000965,Nabam Konyak,VERIFIED,2024-05-25,,0,404006448310742
PH002650,8014739008,Jio,Madhya Pradesh,P000966,Sarita Tiwari,VERIFIED,2020-06-03,,0,404045636661011
PH002651,7332903634,BSNL,Madhya Pradesh,P000966,NOT AVAILABLE,BULK_ISSUED,2023-05-16,,1,404040606032876
PH002652,9124233993,Vi,Madhya Pradesh,P000966,Sarita Tiwari,VERIFIED,2021-09-29,,0,404034091408744
PH002653,8953225578,Vi,Madhya Pradesh,P000966,NOT AVAILABLE,FORGED_KYC,2021-12-28,2022-12-26,1,404049120979648
PH002654,8434635872,Jio,Goa,P000967,Jagmal Saini,VERIFIED,2025-05-25,,0,404040723417656
PH002655,9410517736,Airtel,Goa,P000967,Jagmal Saini,VERIFIED,2018-02-28,,0,404075125116076
PH002656,7441448784,BSNL,Odisha,P000968,Ganesh Pawar,VERIFIED,2021-05-17,,0,404094387572527
PH002657,7467741413,Jio,Tamil Nadu,P000969,Aslam Ansari,VERIFIED,2023-06-12,,0,404090444028070
PH002658,9670513600,Airtel,Tamil Nadu,P000969,NOT AVAILABLE,UNVERIFIED,2018-03-10,2018-07-24,1,404073295667188
PH002659,7604181867,Vi,Tamil Nadu,P000969,Aslam Ansari,VERIFIED,2020-11-15,,0,404097990474736
PH002660,9580208413,BSNL,Andhra Pradesh,P000970,Ashfaq Saifi,VERIFIED,2021-10-01,,0,404012625950688
PH002661,7892060901,Airtel,Andhra Pradesh,P000970,ADDRESS INCOMPLETE,UNVERIFIED,2023-11-25,2024-04-04,1,404087238146430
PH002662,8435315294,BSNL,Andhra Pradesh,P000970,ADDRESS INCOMPLETE,UNVERIFIED,2019-12-27,2020-05-09,1,404015461241034
PH002663,7479507076,MTNL,Haryana,P000971,Bimal Adhikari,VERIFIED,2021-03-15,,0,404068515079596
PH002664,7943667770,Jio,Haryana,P000971,NOT AVAILABLE,FORGED_KYC,2020-06-02,2020-12-24,1,404093839945150
PH002665,9807016465,Jio,Haryana,P000972,Prakash Rai,VERIFIED,2020-09-16,,0,404041244568082
PH002666,9947340035,Airtel,Haryana,P000972,Prakash Rai,VERIFIED,2026-03-02,,0,404093210080452
PH002667,9459249088,MTNL,Haryana,P000972,ADDRESS INCOMPLETE,BULK_ISSUED,2019-08-28,,1,404087299148453
PH002668,7915715796,BSNL,Chhattisgarh,P000973,Shabana Pathan,VERIFIED,2019-02-14,,0,404099569720700
PH002669,8755915728,Airtel,Chhattisgarh,P000973,Shabana Pathan,VERIFIED,2020-05-18,,0,404096530065711
PH002670,7265587594,BSNL,Chhattisgarh,P000973,ADDRESS INCOMPLETE,UNVERIFIED,2024-03-04,2025-02-14,1,404008826192571
PH002671,7280619051,Vi,Chhattisgarh,P000973,Shakeel Saifi,FORGED_KYC,2024-09-27,2025-10-26,1,404017296611871
PH002672,7196979868,Jio,West Bengal,P000974,Netrapal Tiwari,VERIFIED,2020-03-08,,0,404076526152005
PH002673,9615772521,Vi,Rajasthan,P000975,Rajwinder Sidhu,VERIFIED,2024-11-28,,0,404060599777533
PH002674,7680008549,MTNL,Maharashtra,P000976,Snehal Bhosale,VERIFIED,2023-02-27,,0,404088101589662
PH002675,7387014280,Vi,Maharashtra,P000976,Snehal Bhosale,VERIFIED,2019-02-07,,0,404075934933310
PH002676,8097052462,BSNL,Maharashtra,P000976,Snehal Bhosale,VERIFIED,2023-02-23,,0,404028718633281
PH002677,7697758980,MTNL,Haryana,P000977,Rahul More,VERIFIED,2025-05-20,,0,404039250708986
PH002678,7673707334,Jio,Haryana,P000977,ADDRESS INCOMPLETE,BULK_ISSUED,2024-03-20,,1,404057413773480
PH002679,7463236545,Vi,Maharashtra,P000978,Kuldeep Thakur,VERIFIED,2019-03-12,,0,404004093708474
PH002680,9251351306,BSNL,Maharashtra,P000978,Rambabu Nishad,FORGED_KYC,2024-03-02,2024-05-29,1,404008378684199
PH002681,7581661775,Vi,Karnataka,P000979,Zubair Khan,VERIFIED,2019-02-06,,0,404087517243180
PH002682,7266516078,Vi,Tamil Nadu,P000980,Manikandan Subramanian,VERIFIED,2018-04-02,,0,404039033231602
PH002683,9767278350,Jio,Karnataka,P000981,Ibrahim Shaikh,VERIFIED,2021-04-02,,0,404070984589300
PH002684,8516265926,MTNL,Karnataka,P000981,ADDRESS INCOMPLETE,FORGED_KYC,2025-02-06,2025-09-18,1,404010559541988
PH002685,8977901681,MTNL,Uttar Pradesh,P000982,Nirmal Sarkar,VERIFIED,2024-12-17,,0,404093809695244
PH002686,8486528292,Airtel,Uttar Pradesh,P000982,Anup Gayen,BULK_ISSUED,2020-01-13,2020-03-18,1,404013503049184
PH002687,8610186599,BSNL,Uttar Pradesh,P000982,ADDRESS INCOMPLETE,FORGED_KYC,2021-05-07,2021-08-30,1,404039933923603
PH002688,9626703308,BSNL,Uttar Pradesh,P000982,ADDRESS INCOMPLETE,FORGED_KYC,2020-06-28,,1,404074987536997
PH002689,7972301466,Vi,Punjab,P000983,Rodney Fernandes,VERIFIED,2023-07-23,,0,404005713510961
PH002690,7341298062,BSNL,Punjab,P000983,Rodney Fernandes,VERIFIED,2023-03-12,,0,404070950688356
PH002691,7592579111,Vi,Punjab,P000983,Rodney Fernandes,VERIFIED,2026-01-01,,0,404046330987173
PH002692,8622240146,Vi,Chhattisgarh,P000984,Manju Awasthi,VERIFIED,2024-11-30,,0,404002483707899
PH002693,9424370529,Vi,Manipur,P000985,Arindam Chakraborty,VERIFIED,2024-09-07,,0,404043842207582
PH002694,9006535123,MTNL,Manipur,P000985,NOT AVAILABLE,UNVERIFIED,2019-02-20,2019-11-13,1,404052182554104
PH002695,8479437113,Vi,Uttar Pradesh,P000986,Venkatesh Setty,VERIFIED,2020-05-28,,0,404094933518422
PH002696,9832822200,Jio,Kerala,P000987,Karni Gurjar,VERIFIED,2018-04-06,,0,404076382544865
PH002697,9101502471,BSNL,Kerala,P000987,NOT AVAILABLE,UNVERIFIED,2022-06-02,2023-02-26,1,404073634593605
PH002698,9333902383,Vi,Kerala,P000987,ADDRESS INCOMPLETE,UNVERIFIED,2022-08-30,,1,404059549490604
PH002699,8682546310,Jio,Tamil Nadu,P000988,Bikramjit Sandhu,VERIFIED,2021-10-14,,0,404030570767485
PH002700,8968029562,Airtel,Tamil Nadu,P000988,Bikramjit Sandhu,VERIFIED,2024-02-10,,0,404089505216792
PH002701,8566726677,Jio,Bihar,P000989,Basanta Patra,VERIFIED,2024-12-10,,0,404045316733086
PH002702,7925050342,Airtel,Uttarakhand,P000990,Ravi Naik,VERIFIED,2018-05-22,,0,404005952445580
PH002703,7891191602,Jio,Uttarakhand,P000990,NOT AVAILABLE,UNVERIFIED,2018-03-27,,1,404007008638020
PH002704,8154566262,Jio,Delhi,P000991,Nathu Beniwal,VERIFIED,2020-03-13,,0,404041876283917
PH002705,7587158577,MTNL,Uttarakhand,P000992,Murugan Annadurai,VERIFIED,2023-12-09,,0,404089296509092
PH002706,7671847072,Airtel,Uttarakhand,P000992,Murugan Annadurai,VERIFIED,2025-10-24,,0,404053075158485
PH002707,8413915835,BSNL,Assam,P000993,Gurpreet Dhillon,VERIFIED,2022-09-10,,0,404093840953745
PH002708,9341520837,Vi,Assam,P000993,Gurpreet Dhillon,VERIFIED,2023-05-05,,0,404099827464755
PH002709,7382595684,Vi,Assam,P000993,Malkiat Sandhu,BULK_ISSUED,2023-10-09,2024-06-14,1,404038883075897
PH002710,9680606526,Vi,Assam,P000993,Gurpreet Dhillon,VERIFIED,2021-04-11,,0,404005500244587
PH002711,8708465574,Airtel,Rajasthan,P000994,Jasbir Virk,VERIFIED,2022-04-29,,0,404081784219763
PH002712,9648198877,MTNL,Jammu and Kashmir,P000995,Dinesh Yadav,VERIFIED,2020-07-28,,0,404041595539525
PH002713,7577315729,Airtel,Assam,P000996,Udaiveer Thakur,VERIFIED,2021-03-14,,0,404094139125543
PH002714,9100918539,Vi,Assam,P000996,Udaiveer Thakur,VERIFIED,2018-04-23,,0,404050327453388
PH002715,8742321799,MTNL,Telangana,P000997,Pradip Majumdar,VERIFIED,2018-12-15,,0,404000212555371
PH002716,8288720903,Vi,Telangana,P000997,Pradip Majumdar,VERIFIED,2022-01-25,,0,404037981899967
PH002717,7007777692,MTNL,Telangana,P000997,NOT AVAILABLE,BULK_ISSUED,2026-06-08,2026-12-03,1,404092375411904
PH002718,9252832483,Vi,Jammu and Kashmir,P000998,Kalpesh Prajapati,VERIFIED,2020-11-07,,0,404027634723066
PH002719,8457233218,MTNL,Jharkhand,P000999,Satish Rathore,VERIFIED,2024-04-24,,0,404044223354483
PH002720,8772972114,Vi,Uttar Pradesh,P001000,Bhagya Angadi,VERIFIED,2018-06-20,,0,404097705506418
PH002721,8360779329,Airtel,Uttar Pradesh,P001000,Bhagya Angadi,VERIFIED,2018-08-09,,0,404060955930690
PH002722,7025515015,BSNL,Uttar Pradesh,P001000,ADDRESS INCOMPLETE,FORGED_KYC,2018-12-31,,1,404096489225169
PH002723,7621644712,Airtel,Uttar Pradesh,P001000,Bhagya Angadi,VERIFIED,2025-12-12,,0,404057895632760
PH002724,8489088379,BSNL,Chhattisgarh,P001001,Trilochan Swain,VERIFIED,2025-03-13,,0,404071811496181
PH002725,7824839121,Vi,Kerala,P001002,Suman Sisodia,VERIFIED,2023-12-05,,0,404078014713262
PH002726,8120674097,MTNL,Haryana,P001003,Rachna Baghel,VERIFIED,2024-10-28,,0,404021247535710
PH002727,7894939387,Jio,Odisha,P001004,Manjunath Bhat,VERIFIED,2019-01-04,,0,404066986286055
PH002728,7224025274,MTNL,Karnataka,P001005,Aslam Mansuri,VERIFIED,2018-12-31,,0,404015882421918
PH002729,7009877347,MTNL,Uttarakhand,P001006,Kavya Raju,VERIFIED,2022-05-13,,0,404097554798534
PH002730,8422831120,BSNL,Tamil Nadu,P001007,Naseer Saifi,VERIFIED,2025-12-31,,0,404045802610502
PH002731,9951010472,BSNL,Gujarat,P001008,Yasmin Alam,VERIFIED,2021-09-29,,0,404039667659215
PH002732,7990238537,Airtel,Karnataka,P001009,Balbir Prajapati,VERIFIED,2018-09-22,,0,404099717747795
PH002733,7862638065,Jio,Tamil Nadu,P001010,Tarsem Sidhu,VERIFIED,2021-11-26,,0,404095123770705
PH002734,7351191465,Jio,Delhi,P001011,Pushpalatha Bellad,VERIFIED,2023-05-26,,0,404012633934766
PH002735,8123372029,BSNL,Assam,P001012,Harjinder Gill,VERIFIED,2018-07-30,,0,404089330908832
PH002736,8112472019,Jio,Karnataka,P001013,Sachin Bhosale,VERIFIED,2021-06-10,,0,404044042426306
PH002737,8486715742,Jio,Haryana,P001014,Sanjay Bhadauria,VERIFIED,2024-12-07,,0,404078231730714
PH002738,8233578301,BSNL,Andhra Pradesh,P001015,Nasreen Baig,VERIFIED,2023-12-02,,0,404064385197192
PH002739,7682288038,BSNL,Gujarat,P001016,Preeti Rathore,VERIFIED,2022-04-13,,0,404090861078426
PH002740,8199726738,MTNL,Telangana,P001017,Meena Awasthi,VERIFIED,2026-04-26,,0,404099683183979
PH002741,9608015938,Vi,Kerala,P001018,Kesar Bishnoi,VERIFIED,2025-11-21,,0,404039201938087
PH002742,9861249394,MTNL,Punjab,P001019,Rubina Pathan,VERIFIED,2024-12-16,,0,404091517062965
PH002743,9558418882,Airtel,Bihar,P001020,Mallesh Yadav,VERIFIED,2024-09-04,,0,404055497332714
PH002744,8122147160,MTNL,Jammu and Kashmir,P001021,Priyanka Gaikwad,VERIFIED,2021-05-19,,0,404045230296188
PH002745,7700211786,BSNL,Goa,P001022,Kuldeep Kashyap,VERIFIED,2019-11-09,,0,404032320075715
PH002746,8412326821,Airtel,Delhi,P001023,Siddaraju Poojary,VERIFIED,2026-05-14,,0,404039412702290
PH002747,9960327103,Jio,Bihar,P001024,Revathi Thevar,VERIFIED,2026-04-10,,0,404056925464773
PH002748,9487685981,Vi,Maharashtra,P001025,Ramulu Reddy,VERIFIED,2021-04-21,,0,404000219318954
PH002749,9842919208,MTNL,Jharkhand,P001026,Lissy Achari,VERIFIED,2019-03-29,,0,404023793548659
PH002750,7578566647,MTNL,Delhi,P001027,Murugan Rajendran,VERIFIED,2024-09-10,,0,404028378612246
PH002751,8818798238,BSNL,Uttar Pradesh,P001028,Arun Baghel,VERIFIED,2018-05-14,,0,404090160603565
PH002752,9512465184,MTNL,Karnataka,P001029,Arindam Sen,VERIFIED,2021-04-07,,0,404030916755128
PH002753,8563451946,Vi,Manipur,P001030,Aruna Mudiraj,VERIFIED,2022-10-27,,0,404019463333724
PH002754,7177461521,Airtel,Uttar Pradesh,P001031,Mallesh Kumar,VERIFIED,2022-07-28,,0,404066384716583
PH002755,7367676328,BSNL,Chhattisgarh,P001032,Sanjay Tiwari,VERIFIED,2019-06-05,,0,404050865813292
PH002756,7737026060,Airtel,Uttarakhand,P001033,Thangaraj Chettiar,VERIFIED,2025-05-06,,0,404049957641253
PH002757,8792584377,BSNL,Maharashtra,P001034,Bandana Sen,VERIFIED,2024-08-28,,0,404073096928618
PH002758,8116091750,Airtel,Jammu and Kashmir,P001035,Kartik Barman,VERIFIED,2024-06-18,,0,404027565646549
PH002759,9255278536,Vi,Goa,P001036,Nasreen Zaidi,VERIFIED,2025-12-25,,0,404093338030343
PH002760,8647147844,Vi,Telangana,P001037,Sindhu Namboothiri,VERIFIED,2026-02-14,,0,404000845321738
PH002761,8851547327,Airtel,West Bengal,P001038,Charanjit Kang,VERIFIED,2021-01-23,,0,404022780569709
PH002762,8580101175,Airtel,Haryana,P001039,Sanjay Kushwaha,VERIFIED,2026-05-21,,0,404067506776191
PH002763,7340091534,Jio,Jammu and Kashmir,P001040,Girish Kamath,VERIFIED,2025-04-09,,0,404078553503817
PH002764,8197584778,BSNL,Uttar Pradesh,P001041,Hansa Parmar,VERIFIED,2020-06-11,,0,404039998191107
PH002765,9741607780,BSNL,Kerala,P001042,Yusuf Shaikh,VERIFIED,2019-12-16,,0,404065701945427
PH002766,8255085959,MTNL,Gujarat,P001043,Mallesh Choudary,VERIFIED,2022-07-19,,0,404045806551297
PH002767,7324292819,Vi,Kerala,P001044,Faizan Ansari,VERIFIED,2022-01-16,,0,404017721805775
PH002768,9720462217,Airtel,Goa,P001045,Vidyawati Rathore,VERIFIED,2023-04-06,,0,404047127114500
PH002769,7040146599,MTNL,Goa,P001046,Shakeel Ahmed,VERIFIED,2026-03-03,,0,404074646865221
PH002770,8652132213,Vi,Bihar,P001047,Mariappan Kurup,VERIFIED,2024-11-12,,0,404012426227714
PH002771,9688736929,BSNL,Goa,P001048,Prabhakar Mudiraj,VERIFIED,2025-06-30,,0,404004635980894
PH002772,9377765810,MTNL,Maharashtra,P001049,Sabita Mohanty,VERIFIED,2018-08-03,,0,404084537918086
PH002773,8372146240,Jio,Uttarakhand,P001050,Aparna Bose,VERIFIED,2024-12-28,,0,404067011864473
PH002774,7725281238,Airtel,Delhi,P001051,Sandip Dalvi,VERIFIED,2025-11-11,,0,404078880472520
PH002775,7078489373,Vi,Chhattisgarh,P001052,Bheru Vyas,VERIFIED,2024-11-20,,0,404002320600376
PH002776,7441166221,MTNL,Bihar,P001053,Jagmal Purohit,VERIFIED,2018-10-10,,0,404066170371256
PH002777,8664718421,MTNL,Karnataka,P001054,Gopal Mistry,VERIFIED,2025-03-31,,0,404085414157704
PH002778,7046311118,MTNL,Haryana,P001055,Mushtaq Idrisi,VERIFIED,2022-08-31,,0,404028865871101
PH002779,7787175151,Jio,West Bengal,P001056,Sunil Jaiswal,VERIFIED,2021-09-10,,0,404022512742801
PH002780,7739185902,BSNL,Gujarat,P001057,Shanti Rathore,VERIFIED,2019-01-17,,0,404075529411277
PH002781,9820622757,Airtel,Karnataka,P001058,Ravichandran Pillai,VERIFIED,2025-09-29,,0,404077802979482
PH002782,8082170615,Vi,West Bengal,P001059,Salim Qureshi,VERIFIED,2021-09-27,,0,404069815393072
PH002783,8048153719,Airtel,Karnataka,P001060,Arivazhagan Mudaliar,VERIFIED,2024-09-17,,0,404010029503442
PH002784,9810394185,MTNL,Odisha,P001061,Manisha More,VERIFIED,2021-03-05,,0,404035410069858
PH002785,8187317947,Airtel,Chhattisgarh,P001062,Ranjit Kang,VERIFIED,2025-05-10,,0,404059333764974
PH002786,7139779269,BSNL,Assam,P001063,Nadeem Shaikh,VERIFIED,2019-02-11,,0,404081102016089
PH002787,8215315788,BSNL,Tamil Nadu,P001064,Aarti More,VERIFIED,2025-02-21,,0,404084913306343
PH002788,8199605863,MTNL,Tamil Nadu,P001065,Karthik Raja,VERIFIED,2025-08-03,,0,404049201693981
PH002789,8696139336,Airtel,Punjab,P001066,Shibu Thomas,VERIFIED,2019-07-13,,0,404098352191032
PH002790,7772378026,Jio,Uttar Pradesh,P001067,Gopal Dutta,VERIFIED,2026-06-27,,0,404099234815487
PH002791,8320251592,BSNL,Karnataka,P001068,Kondaiah Bandari,VERIFIED,2021-02-25,,0,404079402641086
PH002792,9954773290,Airtel,Kerala,P001069,Baljinder Mann,VERIFIED,2021-06-30,,0,404020492737070
PH002793,8427656217,MTNL,Karnataka,P001070,Nazia Ansari,VERIFIED,2018-04-03,,0,404070903011411
PH002794,9644752517,Vi,Odisha,P001071,Surinder Bajwa,VERIFIED,2020-12-13,,0,404077359344786
PH002795,7403273908,Jio,Manipur,P001072,Manjit Sekhon,VERIFIED,2018-04-15,,0,404089990540335
PH002796,9770533201,Airtel,Andhra Pradesh,P001073,Rajendran Thevar,VERIFIED,2025-03-15,,0,404021421860224
PH002797,8915710605,BSNL,West Bengal,P001074,Hariom Awasthi,VERIFIED,2018-02-26,,0,404036056967276
PH002798,7466604780,Vi,Uttarakhand,P001075,Alpesh Solanki,VERIFIED,2025-08-14,,0,404071714332120
PH002799,9509217586,Jio,Rajasthan,P001076,Bikash Naskar,VERIFIED,2019-08-23,,0,404024925586060
PH002800,7458128224,Jio,Tamil Nadu,P001077,Chhaya Adhikari,VERIFIED,2023-11-22,,0,404016424773506
PH002801,8350431612,BSNL,Uttar Pradesh,P001078,Pramila Munda,VERIFIED,2019-10-26,,0,404016382939162
PH002802,8572373548,Vi,West Bengal,P001079,Dinesh Rathore,VERIFIED,2025-09-04,,0,404003523895456
PH002803,9762137190,BSNL,Uttar Pradesh,P001080,Sukumar Pal,VERIFIED,2025-03-14,,0,404082656163637
PH002804,7769278794,BSNL,Goa,P001081,Afsana Mansuri,VERIFIED,2021-04-22,,0,404059075782504
PH002805,9237113463,Jio,Delhi,P001082,Shakeel Shaikh,VERIFIED,2026-06-05,,0,404046429858258
PH002806,7875980880,BSNL,Rajasthan,P001083,Kavita Baghel,VERIFIED,2022-04-26,,0,404015349753139
PH002807,7277485752,MTNL,Kerala,P001084,Davinder Kang,VERIFIED,2020-05-19,,0,404003465706129
PH002808,7869921618,Vi,Kerala,P001085,Alpesh Chauhan,VERIFIED,2021-02-25,,0,404002115598525
PH002809,8437859823,Vi,Karnataka,P001086,Rajni Jaiswal,VERIFIED,2024-05-07,,0,404075796515289
PH002810,8907369437,Airtel,Karnataka,P001087,Shahnawaz Mansuri,VERIFIED,2018-03-13,,0,404034298744252
PH002811,7968449746,BSNL,Bihar,P001088,Prabhakar Mudiraj,VERIFIED,2019-09-03,,0,404021105567720
PH002812,8290839079,BSNL,Gujarat,P001089,Anita Dubey,VERIFIED,2019-11-16,,0,404017029304656
PH002813,7140917080,Vi,Delhi,P001090,Rekha Awasthi,VERIFIED,2022-09-18,,0,404035493715628
PH002814,9446878731,BSNL,Madhya Pradesh,P001091,Sandip Mhatre,VERIFIED,2021-01-16,,0,404080501563370
PH002815,9707999624,Airtel,Goa,P001092,Dhanapal Sundaram,VERIFIED,2021-11-22,,0,404015937741496
PH002816,7412845396,BSNL,Goa,P001093,Farida Siddiqui,VERIFIED,2025-06-18,,0,404005511021001
PH002817,8083130152,Vi,West Bengal,P001094,Shabana Ahmed,VERIFIED,2024-02-01,,0,404093844618931
PH002818,9193322506,Jio,Chhattisgarh,P001095,Meena Nagar,VERIFIED,2020-12-20,,0,404073662307095
PH002819,7823691306,MTNL,Delhi,P001096,Mushtaq Mirza,VERIFIED,2024-03-31,,0,404099392001622
PH002820,9735032927,Jio,Delhi,P001097,Nasreen Shaikh,VERIFIED,2024-02-29,,0,404040278362782
PH002821,7601324957,Jio,Madhya Pradesh,P001098,Kuldeep Cheema,VERIFIED,2018-06-14,,0,404036627299273
PH002822,9715249606,MTNL,Telangana,P001099,Yusuf Khan,VERIFIED,2022-01-10,,0,404072217517368
PH002823,7397094910,BSNL,Haryana,P001100,Revathi Muthusamy,VERIFIED,2025-08-17,,0,404068718158250
PH002824,9790763283,Airtel,Assam,P001101,Shanti Shukla,VERIFIED,2021-05-13,,0,404020933909014
PH002825,8923657971,Airtel,Bihar,P001102,Kuldeep Nagar,VERIFIED,2024-10-03,,0,404023717409892
PH002826,9788823155,Vi,Bihar,P001103,Om Prakash Saini,VERIFIED,2021-07-09,,0,404079463297081
PH002827,7496778422,Vi,Maharashtra,P001104,Girdhari Sharma,VERIFIED,2023-03-30,,0,404073319468655
PH002828,7799338456,Airtel,Haryana,P001105,Gurpreet Dhaliwal,VERIFIED,2018-01-18,,0,404022762560598
PH002829,9303709498,Vi,Tamil Nadu,P001106,Kuni Dash,VERIFIED,2023-12-11,,0,404040853641003
PH002830,9359285809,BSNL,Delhi,P001107,Lalrinpuii Ao,VERIFIED,2021-05-25,,0,404066240980492
PH002831,8774165376,Jio,Uttarakhand,P001108,Nirmala Maurya,VERIFIED,2019-09-20,,0,404071982706871
PH002832,7555964684,MTNL,Chhattisgarh,P001109,Sasmita Sahoo,VERIFIED,2026-03-26,,0,404081183525418
PH002833,9199198128,Jio,Odisha,P001110,Kamla Chauhan,VERIFIED,2026-06-26,,0,404044321864664
PH002834,8117512360,Airtel,Rajasthan,P001111,Ravinder Prasad,VERIFIED,2024-06-06,,0,404024634416608
PH002835,9792222286,Vi,Haryana,P001112,Anita Tiwari,VERIFIED,2022-12-06,,0,404083312071185
PH002836,7369186046,Airtel,Uttar Pradesh,P001113,Bhanwar Jhala,VERIFIED,2024-12-24,,0,404005547476405
PH002837,7395292494,BSNL,Madhya Pradesh,P001114,Ravinder Rao,VERIFIED,2018-09-29,,0,404041779107880
PH002838,9385237523,Airtel,Haryana,P001115,Amol Kamble,VERIFIED,2023-03-26,,0,404039445302749
PH002839,8213553993,Airtel,Rajasthan,P001116,Padma Reddy,VERIFIED,2021-08-20,,0,404069274352731
PH002840,8164145017,Jio,Uttar Pradesh,P001117,Sabita Mohanty,VERIFIED,2019-05-17,,0,404098138629649
