account_id,account_number,ifsc,bank,branch_city,branch_state,holder_person_id,holder_org_id,holder_name,account_type,opened_date,status,is_mule_account,kyc_risk_rating
AC001905,298141611875,BOIX0023462,Bank of India,Noida,Uttar Pradesh,P001221,,Rodney Almeida,SAVINGS,2019-02-16,ACTIVE,0,LOW
AC001906,517021650567,IOBX0824694,Indian Overseas Bank,Malappuram,Kerala,P001222,,Prasanna Behera,SAVINGS,2016-07-25,ACTIVE,0,MEDIUM
AC001907,5736759795395532,UBOI0571441,Union Bank of India,Imphal,Manipur,P001223,,Balaraju Reddy,SAVINGS,2022-07-03,ACTIVE,0,HIGH
AC001908,04470989244,ABXX0512113,Axis Bank,Baramulla,Jammu and Kashmir,P001224,,Bhagwati Bhati,CURRENT,2018-06-30,DORMANT,0,MEDIUM
AC001909,82434497136,BBXX0531498,Bandhan Bank,Churachandpur,Manipur,P001225,,Reshma Idrisi,SAVINGS,2017-08-27,ACTIVE,0,MEDIUM
AC001910,1404848216763973,KMBX0756189,Kotak Mahindra Bank,Bengaluru,Karnataka,P001226,,Lalthanga Debbarma,SAVINGS,2021-03-17,DORMANT,0,LOW
AC001911,5471195916000991,KMBX0433851,Kotak Mahindra Bank,New Delhi,Delhi,P001227,,Tapan Ghosh,SAVINGS,2015-11-12,ACTIVE,0,LOW
AC001912,4600280975330672,KVBX0938267,Karur Vysya Bank,Srinagar,Jammu and Kashmir,P001228,,Yasmin Pathan,CURRENT,2023-12-09,ACTIVE,0,MEDIUM
AC001913,9898470117809490,PNBX0708045,Punjab National Bank,Gwalior,Madhya Pradesh,P001229,,Poongodi Muthusamy,SAVINGS,2025-07-13,ACTIVE,0,HIGH
AC001914,5254568275378654,KMBX0151674,Kotak Mahindra Bank,Bijapur,Chhattisgarh,P001231,,Rambabu Pandey,CURRENT,2016-07-12,ACTIVE,0,MEDIUM
AC001915,14301415748498,SBOI0332958,State Bank of India,Srinagar,Jammu and Kashmir,P001232,,Sunil Verma,OVERDRAFT,2022-08-27,ACTIVE,0,MEDIUM
AC001916,8944377868886851,KMBX0433126,Kotak Mahindra Bank,Gorakhpur,Uttar Pradesh,P001233,,Techi Jamir,SAVINGS,2014-01-16,FROZEN,0,HIGH
AC001917,60822068143868,UBOI0335147,Union Bank of India,Haridwar,Uttarakhand,P001234,,Kuldeep Awasthi,CURRENT,2025-03-12,ACTIVE,0,MEDIUM
AC001918,662114684539,HBXX0986164,HDFC Bank,New Delhi,Delhi,P001235,,Deepa Jacob,SAVINGS,2025-07-16,ACTIVE,0,LOW
AC001919,22849011777029,SBOI0222328,State Bank of India,Thrissur,Kerala,P001236,,Gopal Chakraborty,SAVINGS,2017-04-23,ACTIVE,0,LOW
AC001920,07888250469894,IOBX0501973,Indian Overseas Bank,Jaipur,Rajasthan,P001237,,Devendra Sengar,SAVINGS,2024-04-27,FROZEN,0,MEDIUM
AC001921,61768116206,HBXX0979402,HDFC Bank,Vijayawada,Andhra Pradesh,P001239,,Yogendra Bhadauria,OVERDRAFT,2024-08-02,ACTIVE,0,MEDIUM
AC001922,1595875012848271,UBOI0599814,Union Bank of India,Haridwar,Uttarakhand,P001240,,Gurpreet Dhaliwal,SAVINGS,2016-01-09,ACTIVE,0,LOW
AC001923,611046764793,KMBX0502310,Kotak Mahindra Bank,Srinagar,Jammu and Kashmir,P001241,,Gautam Naskar,SAVINGS,2019-12-04,ACTIVE,0,MEDIUM
AC001924,383032738924,FBXX0764991,Federal Bank,Baramulla,Jammu and Kashmir,P001242,,Bhaskar Shinde,CURRENT,2020-09-25,ACTIVE,0,LOW
AC001925,670795119743,ABXX0213146,Axis Bank,Jaunpur,Uttar Pradesh,P001244,,Velu Pillai,SAVINGS,2018-08-05,DORMANT,0,MEDIUM
AC001926,282719450209,IBXX0066285,ICICI Bank,Kurnool,Andhra Pradesh,P001245,,Nirmal Sidhu,WALLET,2020-09-16,ACTIVE,0,LOW
AC001927,25638463365170,KMBX0910660,Kotak Mahindra Bank,Vijayawada,Andhra Pradesh,P001246,,Sabitri Majumdar,CURRENT,2019-07-29,ACTIVE,0,LOW
AC001928,58291799950915,IBXX0318635,ICICI Bank,Trichy,Tamil Nadu,P001247,,Wasim Malik,CURRENT,2024-09-12,ACTIVE,0,LOW
AC001929,155978713989,APBX0916160,Airtel Payments Bank,Raipur,Chhattisgarh,P001248,,Basanti Jena,OVERDRAFT,2020-05-12,ACTIVE,0,HIGH
AC001930,0072867711761893,BOBX0984613,Bank of Baroda,North Goa,Goa,P001249,,Ganesh Pawar,CURRENT,2015-12-11,DORMANT,0,LOW
AC001931,16807799154,IOBX0763087,Indian Overseas Bank,Kutch,Gujarat,P001251,,Reshma Farooqui,SAVINGS,2014-06-09,FROZEN,0,HIGH
AC001932,876077730275,CBOI0551143,Central Bank of India,Deoghar,Jharkhand,P001253,,Mousumi Ghosh,WALLET,2014-11-11,CLOSED,0,MEDIUM
AC001933,31615206064199,KVBX0927986,Karur Vysya Bank,Visakhapatnam,Andhra Pradesh,P001254,,Lekhraj Kashyap,SAVINGS,2024-12-07,ACTIVE,0,LOW
AC001934,8907163402225444,ASFB0859152,AU Small Finance Bank,Bharatpur,Rajasthan,P001255,,Arun Kushwaha,WALLET,2017-03-11,CLOSED,0,HIGH
AC001935,8160913294949995,BOIX0100581,Bank of India,Bhubaneswar,Odisha,P001256,,Alwyn Noronha,CURRENT,2022-12-16,ACTIVE,0,LOW
AC001936,4119577968936218,KMBX0471711,Kotak Mahindra Bank,Visakhapatnam,Andhra Pradesh,P001258,,Subhas Ghosh,CURRENT,2024-09-22,ACTIVE,0,HIGH
AC001937,97726269329824,IBXX0784464,IndusInd Bank,Ganjam,Odisha,P001259,,Sajitha Pillai,SAVINGS,2016-11-01,ACTIVE,0,MEDIUM
AC001938,37082049049385,KVBX0406688,Karur Vysya Bank,Tarn Taran,Punjab,P001260,,Madhuri Salunkhe,SAVINGS,2016-05-21,DORMANT,0,HIGH
AC001939,14807458151,BOBX0633663,Bank of Baroda,Alwar,Rajasthan,P001261,,Sabitri Adhikari,OVERDRAFT,2016-02-24,CLOSED,0,MEDIUM
AC001940,58269958654,UBOI0826104,Union Bank of India,Bijapur,Chhattisgarh,P001263,,Priyanka Chavan,SAVINGS,2024-01-04,DORMANT,0,LOW
AC001941,34115426885441,IOBX0966005,Indian Overseas Bank,Bhubaneswar,Odisha,P001264,,Karni Rathore,SAVINGS,2014-08-08,FROZEN,0,HIGH
AC001942,36185578887533,SBOI0438473,State Bank of India,Alwar,Rajasthan,P001265,,Jitendra Rathore,SAVINGS,2017-08-01,ACTIVE,0,HIGH
AC001943,33418760987733,FBXX0742541,Federal Bank,Kozhikode,Kerala,P001266,,Sekar Pandian,OVERDRAFT,2014-04-08,ACTIVE,0,LOW
AC001944,09365934241909,CBOI0929972,Central Bank of India,Bareilly,Uttar Pradesh,P001267,,Reshma Zaidi,SAVINGS,2015-04-16,ACTIVE,0,MEDIUM
AC001945,1725050549744368,CBOI0706206,Central Bank of India,Srinagar,Jammu and Kashmir,P001269,,Hanumanthappa Chikkanna,SAVINGS,2022-02-22,ACTIVE,0,LOW
AC001946,5516999198312004,APBX0589709,Airtel Payments Bank,Dhanbad,Jharkhand,P001270,,Meena Jaiswal,SAVINGS,2023-02-05,ACTIVE,0,MEDIUM
AC001947,2010478085644059,IOBX0222328,Indian Overseas Bank,Ghaziabad,Uttar Pradesh,P001271,,Jayan Namboothiri,SAVINGS,2019-04-15,DORMANT,0,MEDIUM
AC001948,076645467169,CBXX0268494,Canara Bank,Nuh,Haryana,P001272,,Girish Hiremath,SAVINGS,2013-11-22,FROZEN,0,HIGH
AC001949,08723439068387,HBXX0820442,HDFC Bank,Jamtara,Jharkhand,P001273,,Mallesh Naidu,WALLET,2023-08-02,ACTIVE,0,MEDIUM
AC001950,02279280349,ABXX0406350,Axis Bank,Ganjam,Odisha,P001274,,Yusuf Saifi,WALLET,2017-08-10,ACTIVE,0,LOW
AC001951,725117280924,IOBX0253084,Indian Overseas Bank,Ganjam,Odisha,P001276,,Arif Pathan,WALLET,2016-04-26,DORMANT,0,LOW
AC001952,21978932337531,KMBX0820256,Kotak Mahindra Bank,Baramulla,Jammu and Kashmir,P001277,,Bhavesh Shah,CURRENT,2014-12-04,ACTIVE,0,LOW
AC001953,37337550571496,BOIX0483443,Bank of India,Bikaner,Rajasthan,P001278,,Imran Hussain,SAVINGS,2026-05-03,ACTIVE,0,LOW
AC001954,311878505412,PPBX0174251,Paytm Payments Bank,Kochi,Kerala,P001279,,Netrapal Baghel,SAVINGS,2022-09-18,ACTIVE,0,LOW
AC001955,63895720254,CBOI0844644,Central Bank of India,Kozhikode,Kerala,P001280,,Rubina Zaidi,SAVINGS,2025-11-21,FROZEN,0,MEDIUM
AC001956,05949207815637,KVBX0729754,Karur Vysya Bank,Porbandar,Gujarat,P001282,,Nazia Khan,SAVINGS,2016-06-28,FROZEN,0,MEDIUM
AC001957,183979847934,KMBX0476551,Kotak Mahindra Bank,Mumbai,Maharashtra,P001283,,Swapnil Naik,WALLET,2023-10-10,ACTIVE,0,HIGH
AC001958,83967100321626,APBX0348517,Airtel Payments Bank,Dhubri,Assam,P001284,,Prashant Mhatre,SAVINGS,2014-05-07,ACTIVE,0,HIGH
AC001959,777223936930,PPBX0409975,Paytm Payments Bank,Kolkata,West Bengal,P001285,,Farida Qureshi,WALLET,2016-04-02,ACTIVE,0,MEDIUM
AC001960,29889994008,HBXX0054196,HDFC Bank,Karimganj,Assam,P001286,,Poonam Kushwaha,OVERDRAFT,2019-12-13,FROZEN,0,LOW
AC001961,891874810743,IBXX0912150,IndusInd Bank,Churachandpur,Manipur,P001287,,Tanveer Malik,SAVINGS,2017-11-01,ACTIVE,0,MEDIUM
AC001962,202226025419,IOBX0005110,Indian Overseas Bank,Dhubri,Assam,P001288,,Chhaya Bose,SAVINGS,2019-01-21,DORMANT,0,MEDIUM
AC001963,228380667859,KVBX0543843,Karur Vysya Bank,North Goa,Goa,P001289,,Ranveer Gurjar,WALLET,2024-02-07,ACTIVE,0,MEDIUM
AC001964,19822247050485,IFBX0535632,IDFC First Bank,North Goa,Goa,P001290,,Baljit Toor,SAVINGS,2015-02-12,ACTIVE,0,MEDIUM
AC001965,8043796619997990,SBOI0553671,State Bank of India,Malappuram,Kerala,P001291,,Hitesh Thakor,SAVINGS,2025-01-04,ACTIVE,0,MEDIUM
AC001966,704484956584,CBOI0150218,Central Bank of India,New Delhi,Delhi,P001292,,Rachna Mishra,SAVINGS,2020-12-05,FROZEN,0,MEDIUM
AC001967,0570223243553142,IFBX0164831,IDFC First Bank,Guntur,Andhra Pradesh,P001295,,Gautam Barman,CURRENT,2015-07-05,ACTIVE,0,LOW
AC001968,48914846685,IBXX0981491,IndusInd Bank,Aurangabad,Maharashtra,P001296,,Elango Naicker,CURRENT,2022-01-24,FROZEN,0,MEDIUM
AC001969,60839248496,HBXX0844817,HDFC Bank,Bhubaneswar,Odisha,P001297,,Abdul Mansuri,SAVINGS,2018-07-29,FROZEN,0,LOW
AC001970,20789220866,IBXX0175599,ICICI Bank,Hisar,Haryana,P001298,,Harpreet Toor,SAVINGS,2014-02-24,ACTIVE,0,MEDIUM
AC001971,6504621886354109,ABXX0222758,Axis Bank,Baramulla,Jammu and Kashmir,P001299,,Afsana Saifi,SAVINGS,2015-02-27,ACTIVE,0,LOW
AC001972,72230349499952,FBXX0433267,Federal Bank,New Delhi,Delhi,P001300,,Rajitha Goud,SAVINGS,2023-07-22,DORMANT,0,LOW
AC001973,378644537647,BBXX0458205,Bandhan Bank,New Delhi,Delhi,P001302,,Manoj Marar,SAVINGS,2025-03-23,DORMANT,0,LOW
AC001974,93825656270055,YBXX0878721,Yes Bank,Jalandhar,Punjab,P001303,,Naresh Baghel,SAVINGS,2015-03-27,ACTIVE,0,MEDIUM
AC001975,863554141702,CBOI0492423,Central Bank of India,Amritsar,Punjab,P001305,,Anwar Chaudhary,WALLET,2025-06-24,DORMANT,0,LOW
AC001976,71151989093,IBXX0552771,ICICI Bank,Cuttack,Odisha,P001306,,Rajni Bhardwaj,CURRENT,2013-05-17,ACTIVE,0,LOW
AC001977,38271824100272,YBXX0561488,Yes Bank,Tarn Taran,Punjab,P001307,,Biju Nair,WALLET,2014-08-21,ACTIVE,0,MEDIUM
AC001978,51477489777,IOBX0950893,Indian Overseas Bank,Kurnool,Andhra Pradesh,P001308,,Chandrabhan Shukla,CURRENT,2015-08-14,ACTIVE,0,LOW
AC001979,56235058345,HBXX0698131,HDFC Bank,Bijapur,Chhattisgarh,P001309,,Abdul Pathan,SAVINGS,2014-10-05,ACTIVE,0,HIGH
AC001980,701823369927,IOBX0509971,Indian Overseas Bank,Malkangiri,Odisha,P001312,,Sreenivasan Kurup,WALLET,2019-10-22,ACTIVE,0,LOW
AC001981,74367171396743,KVBX0786838,Karur Vysya Bank,Barmer,Rajasthan,P001313,,Kulwant Cheema,SAVINGS,2018-12-27,ACTIVE,0,LOW
AC001982,4480301004718875,IFBX0496743,IDFC First Bank,Kalaburagi,Karnataka,P001314,,Jasbir Singh,SAVINGS,2020-02-14,ACTIVE,0,HIGH
AC001983,20534725601836,PNBX0314759,Punjab National Bank,Warangal,Telangana,P001319,,Nilesh Kadam,CURRENT,2017-08-01,ACTIVE,0,MEDIUM
AC001984,017970841446,IOBX0463932,Indian Overseas Bank,Azamgarh,Uttar Pradesh,P001320,,Rafiq Pathan,SAVINGS,2024-03-08,ACTIVE,0,MEDIUM
AC001985,325051859724,CBXX0358828,Canara Bank,Hisar,Haryana,P001322,,Vasanthi Muthusamy,SAVINGS,2026-03-25,ACTIVE,0,LOW
AC001986,07087345929,KVBX0541916,Karur Vysya Bank,Jodhpur,Rajasthan,P001324,,Wasim Ahmed,CURRENT,2015-06-29,ACTIVE,0,LOW
AC001987,54979238425431,PPBX0669324,Paytm Payments Bank,Alluri Sitharama Raju,Andhra Pradesh,P001325,,Nagaratna Kulkarni,WALLET,2014-10-15,ACTIVE,0,MEDIUM
AC001988,40905044218,PNBX0888494,Punjab National Bank,Imphal,Manipur,P001326,,Nirmala Rajput,CURRENT,2016-11-25,ACTIVE,0,HIGH
AC001989,319034070822,BOBX0104443,Bank of Baroda,Kannur,Kerala,P001328,,Sanoop Joseph,SAVINGS,2022-08-06,CLOSED,0,MEDIUM
AC001990,2703291636864651,PPBX0397872,Paytm Payments Bank,Baramulla,Jammu and Kashmir,P001329,,Firoz Shaikh,SAVINGS,2021-02-23,ACTIVE,0,LOW
AC001991,886582211280,IFBX0546135,IDFC First Bank,New Delhi,Delhi,P001330,,Kumaraswamy Shetty,WALLET,2014-04-05,ACTIVE,0,LOW
AC001992,94857000716731,YBXX0174548,Yes Bank,Madurai,Tamil Nadu,P001333,,Aparna Sardar,CURRENT,2023-07-12,ACTIVE,0,HIGH
AC001993,972876819327,SBOI0737004,State Bank of India,Thrissur,Kerala,P001334,,Ramesh Tomar,SAVINGS,2017-05-13,ACTIVE,0,LOW
AC001994,65413757814,IBXX0729790,ICICI Bank,Jamtara,Jharkhand,P001335,,Manoj Srivastava,SAVINGS,2020-07-13,FROZEN,0,MEDIUM
AC001995,8173366993655443,YBXX0181576,Yes Bank,Warangal,Telangana,P001337,,Snehal Shinde,SAVINGS,2026-04-27,DORMANT,0,MEDIUM
AC001996,1542766979380862,PPBX0260517,Paytm Payments Bank,Gurugram,Haryana,P001338,,Meena Dubey,WALLET,2020-04-29,ACTIVE,0,HIGH
AC001997,4436441573894911,APBX0619602,Airtel Payments Bank,Guntur,Andhra Pradesh,P001339,,Aparna Biswas,SAVINGS,2020-08-27,ACTIVE,0,LOW
AC001998,338198624086,SBOI0278141,State Bank of India,Porbandar,Gujarat,P001340,,Farida Mirza,SAVINGS,2020-02-10,ACTIVE,0,HIGH
AC001999,03358562692593,CBXX0546382,Canara Bank,Hisar,Haryana,P001341,,Tapasi Chakraborty,OVERDRAFT,2026-04-26,ACTIVE,0,HIGH
AC002000,22905304082,PNBX0822390,Punjab National Bank,Baramulla,Jammu and Kashmir,P001342,,Prakash Patil,SAVINGS,2023-12-17,ACTIVE,0,LOW
AC002001,27443428932,KMBX0943616,Kotak Mahindra Bank,Dehradun,Uttarakhand,P001343,,Jagabandhu Sahoo,SAVINGS,2019-03-15,DORMANT,0,LOW
AC002002,325913108498,IFBX0687643,IDFC First Bank,Guntur,Andhra Pradesh,P001344,,Baljit Sidhu,CURRENT,2020-03-17,FROZEN,0,LOW
AC002003,90995911962,IFBX0315105,IDFC First Bank,Srinagar,Jammu and Kashmir,P001345,,Bimal Halder,SAVINGS,2013-12-27,ACTIVE,0,LOW
AC002004,72097631501084,IBXX0119903,IndusInd Bank,Kalaburagi,Karnataka,P001347,,Sanoop Kartha,SAVINGS,2015-07-27,ACTIVE,0,LOW
AC002005,01147630465,ABXX0720885,Axis Bank,Bathinda,Punjab,P001348,,Nazia Saifi,OVERDRAFT,2025-10-26,ACTIVE,0,LOW
AC002006,444675735159,IOBX0797476,Indian Overseas Bank,Raipur,Chhattisgarh,P001349,,Jaswant Sarao,CURRENT,2019-04-21,ACTIVE,0,HIGH
AC002007,7677569133201613,FBXX0703629,Federal Bank,Porbandar,Gujarat,P001350,,Arindam Adhikari,SAVINGS,2026-03-31,FROZEN,0,MEDIUM
AC002008,0663550440246532,UBOI0557784,Union Bank of India,Bharatpur,Rajasthan,P001351,,Nilesh Trivedi,SAVINGS,2019-10-21,ACTIVE,0,LOW
AC002009,41154409426,UBOI0267750,Union Bank of India,Baramulla,Jammu and Kashmir,P001352,,Srinivas Prasad,SAVINGS,2016-09-13,ACTIVE,0,HIGH
AC002010,8229616385477997,BOBX0863183,Bank of Baroda,Munger,Bihar,P001353,,Kuni Nayak,SAVINGS,2019-04-07,DORMANT,0,HIGH
AC002011,871948541695,HBXX0717700,HDFC Bank,Faridabad,Haryana,P001355,,Ajay Kashyap,CURRENT,2017-08-15,CLOSED,0,MEDIUM
AC002012,211013459430,APBX0683585,Airtel Payments Bank,North 24 Parganas,West Bengal,P001356,,Chandru Bellad,SAVINGS,2022-11-09,ACTIVE,0,MEDIUM
AC002013,820507742025,CBXX0130262,Canara Bank,Patna,Bihar,P001357,,Devi Lal Ranawat,WALLET,2021-09-08,ACTIVE,0,LOW
AC002014,369596695323,BOBX0367436,Bank of Baroda,Raipur,Chhattisgarh,P001359,,Sarita Gupta,OVERDRAFT,2015-07-22,DORMANT,0,MEDIUM
AC002015,05084485220227,IBXX0774189,ICICI Bank,Lucknow,Uttar Pradesh,P001361,,Suman Bhati,OVERDRAFT,2025-07-08,ACTIVE,0,HIGH
AC002016,855368934697,IBXX0865316,IndusInd Bank,Trichy,Tamil Nadu,P001363,,Peter Menezes,CURRENT,2025-03-15,ACTIVE,0,MEDIUM
AC002017,74006756151350,ASFB0167475,AU Small Finance Bank,North 24 Parganas,West Bengal,P001364,,Hariom Gupta,WALLET,2018-11-23,ACTIVE,0,LOW
AC002018,1810393530034872,APBX0898800,Airtel Payments Bank,Rajkot,Gujarat,P001366,,Sasmita Barik,SAVINGS,2020-01-04,ACTIVE,0,LOW
AC002019,60650379216,BOBX0136236,Bank of Baroda,Jamtara,Jharkhand,P001367,,Temjen Basumatary,CURRENT,2018-03-19,ACTIVE,0,MEDIUM
AC002020,28503559369358,KVBX0980296,Karur Vysya Bank,Dehradun,Uttarakhand,P001368,,Kuni Mohanty,SAVINGS,2021-10-19,CLOSED,0,MEDIUM
AC002021,35862197758804,FBXX0483323,Federal Bank,New Delhi,Delhi,P001369,,Pushpalatha Angadi,SAVINGS,2017-10-09,ACTIVE,0,LOW
AC002022,249711625470,IBXX0075712,ICICI Bank,Nadia,West Bengal,P001370,,Chandrakala Bhat,SAVINGS,2022-06-22,ACTIVE,0,LOW
AC002023,1547593149769467,CBXX0082731,Canara Bank,Ballari,Karnataka,P001372,,Dhanapal Chettiar,SAVINGS,2019-01-11,ACTIVE,0,LOW
AC002024,08415004481,FBXX0416471,Federal Bank,Siliguri,West Bengal,P001373,,Alpesh Barot,SAVINGS,2019-12-07,ACTIVE,0,HIGH
AC002025,00074082528,IOBX0629377,Indian Overseas Bank,South Goa,Goa,P001374,,Bhagwati Poonia,CURRENT,2014-08-23,ACTIVE,0,LOW
AC002026,71635609707,CBXX0804222,Canara Bank,Malda,West Bengal,P001375,,Yellaiah Yadav,SAVINGS,2019-04-28,ACTIVE,0,MEDIUM
AC002027,505635538286,FBXX0710456,Federal Bank,Coimbatore,Tamil Nadu,P001376,,Gurpreet Kang,SAVINGS,2026-03-10,ACTIVE,0,HIGH
AC002028,1723501906032125,FBXX0371142,Federal Bank,Haridwar,Uttarakhand,P001377,,Rekha Prajapati,SAVINGS,2017-08-05,ACTIVE,0,LOW
AC002029,97458787014,BBXX0127724,Bandhan Bank,Vadodara,Gujarat,P001378,,Palanisamy Subramanian,CURRENT,2013-02-15,ACTIVE,0,LOW
AC002030,494080585811,BOIX0228583,Bank of India,Patna,Bihar,P001379,,Ajay Chauhan,SAVINGS,2021-04-02,ACTIVE,0,LOW
AC002031,737625278973,KVBX0808811,Karur Vysya Bank,Nadia,West Bengal,P001381,,Ilango Pillai,CURRENT,2014-09-02,ACTIVE,0,HIGH
AC002032,40204989519939,IBXX0492074,IndusInd Bank,New Delhi,Delhi,P001382,,Kavita Baghel,CURRENT,2015-02-03,ACTIVE,0,LOW
AC002033,70348654737139,UBOI0356889,Union Bank of India,Raipur,Chhattisgarh,P001383,,Debashish Halder,CURRENT,2025-06-21,ACTIVE,0,HIGH
AC002034,61483553771220,CBXX0093877,Canara Bank,Ganjam,Odisha,P001385,,Rafiq Rahman,SAVINGS,2016-07-29,ACTIVE,0,LOW
AC002035,535040467251,IBXX0929624,IndusInd Bank,Chennai,Tamil Nadu,P001387,,Arun Yadav,SAVINGS,2025-09-06,FROZEN,0,LOW
AC002036,797442587112,BBXX0511345,Bandhan Bank,Bengaluru,Karnataka,P001389,,Kishan Shekhawat,SAVINGS,2024-02-17,ACTIVE,0,LOW
AC002037,821801957876,YBXX0646517,Yes Bank,Kochi,Kerala,P001391,,Ramkali Prajapati,SAVINGS,2020-05-14,ACTIVE,0,LOW
AC002038,03113483123,IFBX0098698,IDFC First Bank,Kurnool,Andhra Pradesh,P001392,,Kamla Thakur,SAVINGS,2023-04-01,ACTIVE,0,LOW
AC002039,891232651697,SBOI0550028,State Bank of India,Malda,West Bengal,P001393,,Swaroopa Vemula,SAVINGS,2023-12-01,ACTIVE,0,MEDIUM
AC002040,42474477558740,CBXX0162475,Canara Bank,Murshidabad,West Bengal,P001394,,Saravanan Gounder,SAVINGS,2019-06-04,ACTIVE,0,MEDIUM
AC002041,518239974179,UBOI0693439,Union Bank of India,Vijayawada,Andhra Pradesh,P001395,,Satish Pandey,SAVINGS,2019-08-18,ACTIVE,0,LOW
AC002042,1707260279022683,KVBX0908492,Karur Vysya Bank,Chennai,Tamil Nadu,P001397,,Bhavesh Thakor,SAVINGS,2024-04-29,ACTIVE,0,LOW
AC002043,5177782564546782,BOIX0524543,Bank of India,Srinagar,Jammu and Kashmir,P001399,,Rachhpal Mann,SAVINGS,2021-04-28,ACTIVE,0,LOW
AC002044,071704716039,IOBX0312800,Indian Overseas Bank,Thrissur,Kerala,P001400,,Sudha Bhadauria,WALLET,2025-02-21,DORMANT,0,LOW
AC002045,584532769451,CBOI0960070,Central Bank of India,Chennai,Tamil Nadu,P001401,,Aparna Gayen,SAVINGS,2019-12-09,CLOSED,0,MEDIUM
AC002046,04406412822,IBXX0586139,ICICI Bank,Jaipur,Rajasthan,P001402,,Falguni Bhatt,OVERDRAFT,2025-06-19,ACTIVE,0,HIGH
AC002047,809545845063,IOBX0120512,Indian Overseas Bank,Amritsar,Punjab,P001403,,Ratheesh Varghese,SAVINGS,2013-04-19,DORMANT,0,HIGH
AC002048,81118563435053,CBXX0935426,Canara Bank,Prayagraj,Uttar Pradesh,P001404,,Vijaya Setty,WALLET,2014-05-17,ACTIVE,0,LOW
AC002049,422289822593,KVBX0157603,Karur Vysya Bank,Siwan,Bihar,P001405,,Nagesh Angadi,WALLET,2026-03-25,ACTIVE,0,LOW
AC002050,526271523270,PNBX0365781,Punjab National Bank,Guntur,Andhra Pradesh,P001406,,Mahesh Rathore,SAVINGS,2018-05-30,ACTIVE,0,HIGH
AC002051,11101293122,ASFB0206781,AU Small Finance Bank,Baramulla,Jammu and Kashmir,P001407,,Bikash Majumdar,SAVINGS,2015-07-01,ACTIVE,0,LOW
AC002052,0702766338617736,SBOI0437830,State Bank of India,Bengaluru,Karnataka,P001408,,Udaiveer Dixit,SAVINGS,2021-03-29,FROZEN,0,LOW
AC002053,01523306430064,BOIX0866034,Bank of India,Bijapur,Chhattisgarh,P001410,,Sanjay Yadav,SAVINGS,2019-03-15,ACTIVE,0,LOW
AC002054,47032945140,UBOI0936498,Union Bank of India,Amritsar,Punjab,P001413,,Nilesh Deshmukh,OVERDRAFT,2026-05-10,FROZEN,0,LOW
AC002055,716473621279,CBXX0279759,Canara Bank,Ganjam,Odisha,P001414,,Sujoy Bose,SAVINGS,2025-05-26,ACTIVE,0,LOW
AC002056,063456245212,IBXX0472369,IndusInd Bank,Bhopal,Madhya Pradesh,P001415,,Poongodi Muthusamy,SAVINGS,2014-07-09,ACTIVE,0,MEDIUM
AC002057,28644379005,IOBX0887221,Indian Overseas Bank,Churachandpur,Manipur,P001416,,Kannan Pillai,WALLET,2015-04-21,FROZEN,0,LOW
AC002058,83776320988,SBOI0557018,State Bank of India,North Goa,Goa,P001417,,Bhagaban Mohanty,SAVINGS,2015-02-14,DORMANT,0,MEDIUM
AC002059,41654597096779,SBOI0144257,State Bank of India,Malda,West Bengal,P001418,,Dinesh Srivastava,WALLET,2015-07-27,DORMANT,0,HIGH
AC002060,69887036564422,CBOI0782586,Central Bank of India,Nuh,Haryana,P001420,,Rupa Halder,CURRENT,2018-06-25,ACTIVE,0,LOW
AC002061,54850663165,BBXX0474096,Bandhan Bank,Kalaburagi,Karnataka,P001422,,Sukhdev Kang,SAVINGS,2023-11-09,ACTIVE,0,MEDIUM
AC002062,30162091951964,CBXX0951703,Canara Bank,Malappuram,Kerala,P001425,,Shyamlal Saini,SAVINGS,2015-05-29,DORMANT,0,LOW
AC002063,4160175069904264,BOIX0148170,Bank of India,Kanpur,Uttar Pradesh,P001427,,Amol Dalvi,SAVINGS,2021-12-07,ACTIVE,0,MEDIUM
AC002064,7508847508961163,SBOI0528326,State Bank of India,Pune,Maharashtra,P001428,,Sheryl Pereira,SAVINGS,2013-10-01,DORMANT,0,LOW
AC002065,2376456594921620,IOBX0749701,Indian Overseas Bank,Kanpur,Uttar Pradesh,P001431,,Chandra Shekar Reddy,CURRENT,2017-01-31,ACTIVE,0,MEDIUM
AC002066,22201500570099,FBXX0733348,Federal Bank,Bikaner,Rajasthan,P001432,,Shanti Verma,CURRENT,2013-01-31,FROZEN,0,MEDIUM
AC002067,28590635518,IBXX0858574,ICICI Bank,South Goa,Goa,P001433,,Reshma Idrisi,CURRENT,2018-03-19,ACTIVE,0,LOW
AC002068,00430897484359,IFBX0862993,IDFC First Bank,Chennai,Tamil Nadu,P001434,,Triloki Singh,CURRENT,2016-03-16,ACTIVE,0,HIGH
AC002069,8203494505312883,FBXX0428340,Federal Bank,North Goa,Goa,P001435,,Mangamma Vemula,SAVINGS,2018-11-08,FROZEN,0,LOW
AC002070,88266633848794,CBXX0462068,Canara Bank,Baramulla,Jammu and Kashmir,P001436,,Alpesh Shah,SAVINGS,2018-09-25,FROZEN,0,LOW
AC002071,71743557939,CBXX0757999,Canara Bank,Cuttack,Odisha,P001437,,Prabhakar Naidu,CURRENT,2022-12-20,ACTIVE,0,HIGH
