person_id,full_name,first_name,surname,alias,gender,date_of_birth,age,name_region,native_state,native_city,native_area,home_location_id,based_abroad_in,person_type,role,syndicate_id,syndicate_code,risk_score,influence_score,custody_status,first_offence_year,total_cases,is_cross_syndicate_bridge,is_duplicate_record_of,nic_ref,record_source,source_reliability,info_credibility,is_synthetic
P001547,Sandeep,Sandeep,,,M,1987-05-12,39,hindi_belt,Punjab,Amritsar,Ajnala,LOC000054,,CRIMINAL,FENCE,ORG000008,SYN-VEH,47,0.298,AT_LARGE,2008,0,0,P000539,NIC-SUY8AD6RF,INFORMANT_TIP,B,3,1
P001548,Udaiveer,Udaiveer,,,M,1988-08-23,36,hindi_belt,Delhi,New Delhi,Seelampur,LOC000016,,CRIMINAL,FIXER,ORG000009,SYN-FIC,56,0.686,IN_JUDICIAL_CUSTODY,2025,0,0,P000607,NIC-Z1SV7Z8TO,CRIMINAL_HISTORY_DB,D,2,1
P001549,Zaidi Shakeel,Zaidi,Shakeel,,M,1981-10-24,44,muslim,Jharkhand,Dhanbad,Jharia,LOC000044,,CRIMINAL,FIELD_OPERATIVE,ORG000003,SYN-CYB,59,0.272,IN_JUDICIAL_CUSTODY,2014,0,0,P000241,NIC-QPR6MTY9O,FIR,D,1,1
P001550,R. Naskar,R.,Naskar,,F,1968-12-17,57,bengali,Uttar Pradesh,Kanpur,Chakeri,LOC000024,,CRIMINAL,FIELD_OPERATIVE,ORG000003,SYN-CYB,52,0.224,UNDER_SURVEILLANCE,1996,0,0,P000277,NIC-YDN011Y9N,CHARGESHEET,B,3,1
P001551,D. Makwana,D.,Makwana,Chacha,M,2000-10-16,25,gujarati,Karnataka,Bengaluru,Yeshwanthpur,LOC000100,,CRIMINAL,FIELD_OPERATIVE,ORG000012,SYN-BET,40,0.257,AT_LARGE,2017,0,0,P000754,NIC-VBXJXUCNI,CHARGESHEET,F,6,1
P001552,Shah Mitesh,Shah,Mitesh,,M,1995-06-16,31,gujarati,Karnataka,Ballari,Sandur,LOC000103,,CRIMINAL,FIELD_OPERATIVE,ORG000012,SYN-BET,49,0.28,UNDER_SURVEILLANCE,2022,0,0,P000752,NIC-G1JD516Y2,CHARGESHEET,C,2,1
P001553,Vipul Chouhan,Vipul,Chouhan,,M,1984-12-12,40,gujarati,Maharashtra,Aurangabad,Cidco,LOC000013,,CRIMINAL,TECH_HANDLER,ORG000004,SYN-HAW,49,0.342,UNDER_SURVEILLANCE,2003,0,0,P000350,NIC-YXFB3D43X,CRIMINAL_HISTORY_DB,A,3,1
P001554,Raja Palanisamy,Raja,Palanisamy,,M,1972-09-20,53,tamil,Uttar Pradesh,Lucknow,Aminabad,LOC000023,,CRIMINAL,MULE,ORG000005,SYN-MIN,27,0.087,EXTRADITION_PENDING,2015,0,0,P000392,NIC-IW3XWPCCW,CHARGESHEET,A,1,1
P001555,Bhagaban,Bhagaban,,,M,1994-03-13,31,odia,Uttarakhand,Dehradun,Clement Town,LOC000124,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,52,0.293,IN_JUDICIAL_CUSTODY,2013,0,0,P000904,NIC-9MGM1XJZQ,INFORMANT_TIP,C,4,1
P001556,Y. Pandey,Y.,Pandey,,M,1985-08-24,39,hindi_belt,Jharkhand,Ranchi,Hatia,LOC000045,,CRIMINAL,INFORMANT,ORG000007,SYN-ARM,34,0.188,IN_JUDICIAL_CUSTODY,2015,0,0,P000494,NIC-RLS0C7C8V,INFORMANT_TIP,C,4,1
P001557,Ketan,Ketan,,Kaana Ketan,M,1963-03-02,63,gujarati,Kerala,Kozhikode,Nadakkavu,LOC000106,,CRIMINAL,LOGISTICS,ORG000004,SYN-HAW,45,0.415,ABSCONDING,2013,0,0,P000333,NIC-IDPT8FK38,CRIMINAL_HISTORY_DB,A,1,1
P001558,J. Solanki,J.,Solanki,,M,1986-11-27,40,hindi_belt,Madhya Pradesh,Indore,Rau,LOC000078,,CRIMINAL,SHOOTER,ORG000007,SYN-ARM,88,0.323,AT_LARGE,2024,0,0,P000504,NIC-9ZC5CZ6DR,INFORMANT_TIP,A,3,1
P001559,D. Gupta,D.,Gupta,,M,1997-08-12,28,hindi_belt,Bihar,Patna,Kadamkuan,LOC000035,,CRIMINAL,LIEUTENANT,ORG000005,SYN-MIN,80,0.79,IN_JUDICIAL_CUSTODY,2022,0,0,P000384,NIC-IJ0W7BRMW,CRIMINAL_HISTORY_DB,C,4,1
P001560,S. Mudaliar,S.,Mudaliar,Raja,M,1983-02-12,43,tamil,Karnataka,Kalaburagi,Afzalpur,LOC000102,,CRIMINAL,INFORMANT,ORG000005,SYN-MIN,37,0.199,AT_LARGE,2009,0,0,P000403,NIC-KRDRVWAYA,FIR,B,2,1
P001561,Sandhu Rachhpal,Sandhu,Rachhpal,Chikna Rachhpal,M,1989-08-21,36,punjabi,Punjab,Tarn Taran,Khalra,LOC000055,,CRIMINAL,LOGISTICS,ORG000014,SYN-SHK,57,0.514,AT_LARGE,2015,0,0,P000817,NIC-4W7VDRC51,FIR,A,2,1
P001562,Shukla Girdhari,Shukla,Girdhari,,M,1996-09-17,29,hindi_belt,Haryana,Gurugram,Sohna,LOC000061,,CRIMINAL,RECRUITER,ORG000006,SYN-TRF,49,0.475,AT_LARGE,2025,0,0,P000470,NIC-DLIDDJJNF,FIR,E,3,1
P001563,S. Purohit,S.,Purohit,Tinku,M,1993-04-28,33,rajasthani,Maharashtra,Pune,Yerwada,LOC000009,,CRIMINAL,LOGISTICS,ORG000014,SYN-SHK,68,0.482,IN_JUDICIAL_CUSTODY,2020,0,0,P000811,NIC-D7JROFPKN,FIR,C,4,1
P001564,S. Prasad,S.,Prasad,,M,1973-12-07,52,telugu,Andhra Pradesh,Visakhapatnam,Gajuwaka,LOC000088,,CRIMINAL,LIEUTENANT,ORG000010,SYN-GAN,83,0.793,IN_JUDICIAL_CUSTODY,1999,0,0,P000612,NIC-M25EWW18B,CRIMINAL_HISTORY_DB,C,3,1
P001565,J. Dave,J.,Dave,,M,1981-03-25,45,gujarati,Tamil Nadu,Trichy,Srirangam,LOC000098,,CRIMINAL,MULE,ORG000004,SYN-HAW,35,0.077,ABSCONDING,2015,0,0,P000344,NIC-9XOCHJJGP,CHARGESHEET,C,2,1
P001566,G. Pal,G.,Pal,,M,1960-07-19,64,bengali,Delhi,New Delhi,Sangam Vihar,LOC000021,,CRIMINAL,CORRUPT_OFFICIAL,ORG000006,SYN-TRF,59,0.535,UNDER_SURVEILLANCE,2024,0,0,P000459,NIC-MCUHK9VND,FIR,D,5,1
P001567,A. Dhillon,A.,Dhillon,,M,1987-06-01,39,punjabi,Rajasthan,Barmer,Chohtan,LOC000070,,CRIMINAL,MULE,ORG000002,SYN-HER,20,0.082,UNDER_SURVEILLANCE,2013,0,0,P000162,NIC-OH4WKDO15,FIR,B,3,1
P001568,T. Rabari,T.,Rabari,,F,2001-03-26,26,gujarati,Delhi,New Delhi,Jamia Nagar,LOC000017,,CRIMINAL,LOGISTICS,ORG000001,SYN-EXT,56,0.497,EXTRADITION_PENDING,2022,0,0,P000042,NIC-TBW9AJCEZ,CHARGESHEET,D,1,1
P001569,Manikandan,Manikandan,,,M,1994-01-04,32,tamil,Odisha,Bhubaneswar,Nayapalli,LOC000109,,CRIMINAL,MULE,ORG000010,SYN-GAN,30,0.086,UNDER_SURVEILLANCE,2018,0,0,P000654,NIC-C72GFAWTV,CRIMINAL_HISTORY_DB,A,3,1
P001570,V. Kadam,V.,Kadam,,F,1977-03-09,48,marathi,Delhi,New Delhi,Paharganj,LOC000022,,CRIMINAL,FIELD_OPERATIVE,ORG000012,SYN-BET,61,0.226,IN_JUDICIAL_CUSTODY,2023,0,0,P000716,NIC-X4DMQKA00,CRIMINAL_HISTORY_DB,C,1,1
P001571,Baghel Jitendra,Baghel,Jitendra,Chacha Jitendra,M,1969-02-12,57,hindi_belt,Jharkhand,Jamtara,Karmatanr,LOC000042,,CRIMINAL,FIELD_OPERATIVE,ORG000013,SYN-KDN,39,0.278,DECLARED_PO,1996,0,0,P000793,NIC-F0CWSEGQN,CRIMINAL_HISTORY_DB,A,1,1
P001572,Afsana,Afsana,,,F,1975-08-12,50,muslim,Jharkhand,Dhanbad,Jharia,LOC000044,,CRIMINAL,TECH_HANDLER,ORG000003,SYN-CYB,64,0.467,ON_BAIL,2001,0,0,P000248,NIC-EB9GYOCM2,CRIMINAL_HISTORY_DB,A,1,1
P001573,Kushwaha Shanti,Kushwaha,Shanti,,F,1977-06-01,49,hindi_belt,Bihar,Begusarai,Barauni,LOC000040,,CRIMINAL,LIEUTENANT,ORG000009,SYN-FIC,73,0.881,ON_BAIL,2013,0,0,P000579,NIC-OKLFAA14O,CRIMINAL_HISTORY_DB,A,4,1
P001574,Alpesh,Alpesh,,,M,1961-07-08,64,gujarati,Karnataka,Mangaluru,Ullal,LOC000101,,CRIMINAL,FIELD_OPERATIVE,ORG000001,SYN-EXT,35,0.257,ON_BAIL,2020,0,0,P000058,NIC-T3GP5GH1V,CRIMINAL_HISTORY_DB,B,4,1
P001575,Manoj,Manoj,,,M,1998-07-26,27,hindi_belt,West Bengal,Siliguri,Matigara,LOC000052,,CRIMINAL,LIEUTENANT,ORG000007,SYN-ARM,84,0.667,UNDER_SURVEILLANCE,2018,0,0,P000472,NIC-N167K99R6,CHARGESHEET,C,2,1
P001576,P. Singh,P.,Singh,,M,2000-07-11,25,hindi_belt,Maharashtra,Mumbai,Dharavi,LOC000002,,CRIMINAL,LOGISTICS,ORG000007,SYN-ARM,64,0.402,ABSCONDING,2024,0,0,P000474,NIC-6OOUK4VXL,CRIMINAL_HISTORY_DB,A,2,1
P001577,Yumnam,Yumnam,,Pehalwan Yumnam,M,1971-08-14,55,northeast,Delhi,New Delhi,Najafgarh,LOC000019,,CRIMINAL,FENCE,ORG000015,SYN-WLD,55,0.338,DECLARED_PO,2024,0,0,P000875,NIC-86JBD6LSY,FIR,F,3,1
P001578,H. Sekhon,H.,Sekhon,,M,1989-08-26,36,punjabi,Rajasthan,Jodhpur,Osian,LOC000065,,CRIMINAL,LOGISTICS,ORG000002,SYN-HER,63,0.42,IN_JUDICIAL_CUSTODY,2025,0,0,P000120,NIC-UN69DZHT6,FIR,D,5,1
P001579,Prakash,Prakash,,,M,1962-08-20,63,hindi_belt,Telangana,Nizamabad,Bodhan,LOC000087,,CRIMINAL,FIELD_OPERATIVE,ORG000004,SYN-HAW,66,0.235,UNDER_SURVEILLANCE,2012,0,0,P000328,NIC-7ZCR0NM6M,CHARGESHEET,B,1,1
P001580,Devendra,Devendra,,Tempo,M,2002-04-22,24,hindi_belt,Maharashtra,Mumbai,Andheri,LOC000005,UAE,CRIMINAL,FINANCIER,ORG000014,SYN-SHK,68,0.824,ABSCONDING,2020,0,0,P000829,NIC-K0P1ZX6TP,FIR,A,3,1
P001581,Chandra Shekar,Chandra Shekar,,,M,1988-12-10,37,telugu,Tamil Nadu,Trichy,Srirangam,LOC000098,,CRIMINAL,MULE,ORG000010,SYN-GAN,35,0.076,AT_LARGE,2008,0,0,P000617,NIC-UL80CJBXC,CHARGESHEET,C,4,1
P001582,Yadav Balbir,Yadav,Balbir,,M,1984-01-05,41,hindi_belt,Rajasthan,Bharatpur,Kaman,LOC000068,,CRIMINAL,FIELD_OPERATIVE,ORG000005,SYN-MIN,54,0.226,ABSCONDING,2024,0,0,P000383,NIC-32WCEEJ2Y,FIR,C,1,1
P001583,Nathu Chaudhary,Nathu,Chaudhary,Nanha,M,1963-01-05,64,rajasthani,Punjab,Amritsar,Ajnala,LOC000054,,CRIMINAL,HAWALA_OPERATOR,ORG000002,SYN-HER,65,0.752,ON_BAIL,2009,0,0,P000117,NIC-CNY1DQIU4,FIR,C,2,1
P001584,Vaghela Paresh,Vaghela,Paresh,Gullu,M,1971-08-24,54,gujarati,Telangana,Hyderabad,Charminar,LOC000083,,CRIMINAL,MULE,ORG000004,SYN-HAW,27,0.09,UNDER_SURVEILLANCE,2018,0,0,P000315,NIC-7TKRLZFZM,CHARGESHEET,C,2,1
P001585,Shukla Naresh,Shukla,Naresh,,M,1981-05-24,45,hindi_belt,West Bengal,Kolkata,Rajabazar,LOC000048,,CRIMINAL,MULE,ORG000011,SYN-PON,29,0.067,ABSCONDING,1999,0,0,P000675,NIC-SPIGLTU1L,CRIMINAL_HISTORY_DB,A,1,1
P001586,A. Tiwari,A.,Tiwari,,M,1994-02-22,32,hindi_belt,Haryana,Gurugram,Sohna,LOC000061,,CRIMINAL,MULE,ORG000003,SYN-CYB,30,0.087,ON_BAIL,2013,0,0,P000213,NIC-94Z3NJJHZ,CHARGESHEET,B,2,1
P001587,Prajapati Rajesh,Prajapati,Rajesh,Rajesh Kaana,M,1987-05-22,38,hindi_belt,Haryana,Sonipat,Gohana,LOC000062,,CRIMINAL,FIELD_OPERATIVE,ORG000003,SYN-CYB,46,0.205,IN_JUDICIAL_CUSTODY,2017,0,0,P000175,NIC-0T3LC3LI9,FIR,C,2,1
P001588,D. Baghel,D.,Baghel,,M,1965-10-25,59,hindi_belt,West Bengal,Murshidabad,Jalangi,LOC000050,,CRIMINAL,RECRUITER,ORG000003,SYN-CYB,61,0.522,ON_BAIL,1996,0,0,P000284,NIC-0H7D7PK57,CHARGESHEET,C,1,1
P001589,M. Annadurai,M.,Annadurai,,M,1967-09-02,58,tamil,Odisha,Cuttack,Jagatpur,LOC000110,,CRIMINAL,MULE,ORG000010,SYN-GAN,25,0.088,AT_LARGE,2022,0,0,P000635,NIC-R1H0CSOE6,FIR,C,3,1
P001590,Yadav Manju,Yadav,Manju,,F,1987-08-04,38,hindi_belt,Haryana,Faridabad,Ballabgarh,LOC000064,,CRIMINAL,FIELD_OPERATIVE,ORG000008,SYN-VEH,44,0.205,AT_LARGE,2021,0,0,P000552,NIC-ZGNW2TWBU,CHARGESHEET,B,1,1
P001591,Rajendran,Rajendran,,,M,1988-12-11,37,tamil,Madhya Pradesh,Bhind,Mehgaon,LOC000081,,CRIMINAL,MULE,ORG000005,SYN-MIN,31,0.086,ON_BAIL,2008,0,0,P000380,NIC-TCHR6ZLRC,CRIMINAL_HISTORY_DB,E,2,1
P001592,Ahmed Aslam,Ahmed,Aslam,Aslam Tiger,M,1977-07-23,48,muslim,Madhya Pradesh,Jabalpur,Gorakhpur,LOC000082,,CRIMINAL,MULE,ORG000007,SYN-ARM,15,0.09,DECLARED_PO,2024,0,0,P000488,NIC-PIA57ANGZ,FIR,C,1,1
P001593,Shahnawaz,Shahnawaz,,,M,1994-07-21,30,muslim,Karnataka,Bengaluru,KG Halli,LOC000099,,CRIMINAL,MULE,ORG000006,SYN-TRF,26,0.079,ON_BAIL,2011,0,0,P000420,NIC-8G570C3XI,CHARGESHEET,B,3,1
P001594,Swapnil,Swapnil,,,M,1976-08-26,49,marathi,Delhi,New Delhi,Jamia Nagar,LOC000017,,CRIMINAL,LIEUTENANT,ORG000001,SYN-EXT,81,0.754,ON_BAIL,1999,0,0,P000015,NIC-ZYLJ3JTHB,CHARGESHEET,B,2,1
P001595,R. Trivedi,R.,Trivedi,,M,1982-08-20,43,gujarati,Maharashtra,Mumbai,Malad,LOC000006,,CRIMINAL,FIELD_OPERATIVE,ORG000001,SYN-EXT,46,0.269,ON_BAIL,2011,0,0,P000079,NIC-T3WSLHLUZ,CRIMINAL_HISTORY_DB,C,3,1
P001596,Vipin,Vipin,,Vipin Ustad,M,1989-03-08,36,malayali,Maharashtra,Mumbai,Malad,LOC000006,,CRIMINAL,FIELD_OPERATIVE,ORG000004,SYN-HAW,38,0.216,IN_JUDICIAL_CUSTODY,2010,0,0,P000341,NIC-ZGYK3LZOE,CHARGESHEET,A,2,1
P001597,F. Rahman,F.,Rahman,,M,2002-03-18,24,muslim,Delhi,New Delhi,Nangloi,LOC000020,,CRIMINAL,COURIER,ORG000006,SYN-TRF,53,0.15,UNDER_SURVEILLANCE,2025,0,0,P000467,NIC-0RMS6N452,CHARGESHEET,B,3,1
P001598,K. Prajapati,K.,Prajapati,Kalpesh Tempo,M,1998-05-16,28,gujarati,Jammu and Kashmir,Baramulla,Uri,LOC000121,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,35,0.259,ON_BAIL,2022,0,0,P000998,NIC-O3AFPTZBR,FIR,B,1,1
P001599,Ibrahim Kureshi,Ibrahim,Kureshi,Bandook Ibrahim,M,1999-07-15,25,muslim,Maharashtra,Mumbai,Dongri,LOC000001,,CRIMINAL,COURIER,,UNAFFILIATED,47,0.197,AT_LARGE,2018,0,0,P000915,NIC-4VH3LFTSA,CHARGESHEET,C,1,1
P001600,B. Baghel,B.,Baghel,,M,2001-02-18,25,hindi_belt,Odisha,Bhubaneswar,Nayapalli,LOC000109,,CRIMINAL,FIELD_OPERATIVE,ORG000011,SYN-PON,38,0.23,AT_LARGE,2018,0,0,P000706,NIC-DI7LLUMGN,FIR,A,4,1
P001601,S. Rahman,S.,Rahman,Shakeel Baba,M,1997-04-12,30,muslim,Uttar Pradesh,Ghaziabad,Loni,LOC000026,,CRIMINAL,SHOOTER,ORG000008,SYN-VEH,79,0.339,AT_LARGE,2020,0,0,P000532,NIC-BKA4K3BDM,INFORMANT_TIP,B,2,1
P001602,Ibrahim,Ibrahim,,Doctor Ibrahim,M,1989-05-01,37,muslim,Bihar,Munger,Kasim Bazaar,LOC000036,,CRIMINAL,LIEUTENANT,ORG000006,SYN-TRF,75,0.696,AT_LARGE,2008,0,0,P000426,NIC-XMB0LWQ9P,INFORMANT_TIP,B,2,1
P001603,Mohd. Baig,Mohd.,Baig,,M,1973-08-27,51,muslim,Assam,Guwahati,Paltan Bazaar,LOC000113,,CRIMINAL,RECRUITER,ORG000006,SYN-TRF,51,0.567,AT_LARGE,2020,0,0,P000469,NIC-8FOCLD1LE,FIR,A,3,1
P001604,Ashfaq Shaikh,Ashfaq,Shaikh,,M,2001-12-20,23,muslim,Bihar,Patna,Kadamkuan,LOC000035,,CRIMINAL,FIELD_OPERATIVE,ORG000013,SYN-KDN,66,0.254,ON_BAIL,2022,0,0,P000784,NIC-ID0JLVLA7,INFORMANT_TIP,B,3,1
P001605,Munna,Munna,,,M,1970-08-25,55,hindi_belt,Tamil Nadu,Chennai,Vyasarpadi,LOC000093,,CRIMINAL,COURIER,ORG000004,SYN-HAW,46,0.187,AT_LARGE,2023,0,0,P000336,NIC-VPEMG2GBW,INFORMANT_TIP,C,2,1
P001606,Rajput Om Prakash,Rajput,Om Prakash,Nanha,M,1964-12-21,61,hindi_belt,Tamil Nadu,Chennai,Kodungaiyur,LOC000094,,CRIMINAL,FIELD_OPERATIVE,ORG000004,SYN-HAW,44,0.271,UNDER_SURVEILLANCE,2010,0,0,P000357,NIC-AC0I63QLI,FIR,C,1,1
P001607,M. Khan,M.,Khan,,M,1982-05-04,44,muslim,Rajasthan,Bikaner,Nokha,LOC000066,,CRIMINAL,FIELD_OPERATIVE,ORG000002,SYN-HER,41,0.211,AT_LARGE,2022,0,0,P000113,NIC-89L1J4S9G,CRIMINAL_HISTORY_DB,F,3,1
P001608,Mansuri Iqbal,Mansuri,Iqbal,,M,1977-04-24,50,muslim,Maharashtra,Mumbai,Malad,LOC000006,,CRIMINAL,COURIER,ORG000001,SYN-EXT,50,0.155,ON_BAIL,2006,0,0,P000073,NIC-X313D6GLY,FIR,F,1,1
P001609,P. Rai,P.,Rai,Prakash Chacha,M,1968-09-05,57,kannada,Bihar,Purnia,Khajanchi Hat,LOC000041,,CRIMINAL,LOGISTICS,ORG000005,SYN-MIN,65,0.471,ON_BAIL,1996,0,0,P000358,NIC-8E5VA9EZ7,CHARGESHEET,C,3,1
P001610,Kulwant,Kulwant,,,M,1970-02-13,55,punjabi,Maharashtra,Mumbai,Andheri,LOC000005,,CRIMINAL,HAWALA_OPERATOR,ORG000014,SYN-SHK,67,1.0,AT_LARGE,2019,0,1,P000820,NIC-WCZ9R0104,CHARGESHEET,D,3,1
P001611,Sikha Halder,Sikha,Halder,,M,1961-06-18,65,malayali,Delhi,New Delhi,Karol Bagh,LOC000018,,CRIMINAL,RECRUITER,ORG000004,SYN-HAW,63,0.576,AT_LARGE,2019,0,0,,NIC-DWXIS3J90,SURVEILLANCE_REPORT,B,2,1
P001612,Palanisamy Gounder,Palanisamy,Gounder,,M,1992-06-08,34,muslim,Maharashtra,Thane,Mumbra,LOC000007,,CRIMINAL,FIELD_OPERATIVE,ORG000001,SYN-EXT,59,0.239,IN_JUDICIAL_CUSTODY,2023,0,0,,NIC-BUGVJICS4,CHARGESHEET,D,4,1
P001613,Ganesh Pawar,Ganesh,Pawar,,M,1993-06-25,33,punjabi,Punjab,Ferozepur,Mamdot,LOC000057,,CRIMINAL,COURIER,ORG000002,SYN-HER,48,0.211,UNDER_SURVEILLANCE,2020,0,0,,NIC-GPPR8DOYW,BANK_STATEMENT,A,3,1
P001614,Deepak Sengar,Deepak,Sengar,,M,2002-08-16,23,kannada,Madhya Pradesh,Khargone,Sanawad,LOC000079,,CRIMINAL,FIELD_OPERATIVE,ORG000005,SYN-MIN,60,0.214,ABSCONDING,2023,0,0,,NIC-HS02UP1HL,IPDR,E,3,1
P001615,Rasik Joshi,Rasik,Joshi,,M,1967-02-07,59,muslim,Bihar,Begusarai,Barauni,LOC000040,,CRIMINAL,FIELD_OPERATIVE,ORG000013,SYN-KDN,63,0.269,ABSCONDING,1997,0,0,,NIC-B4K9727A4,BANK_STATEMENT,D,3,1
P001616,Vinod Rajput,Vinod,Rajput,,M,1967-05-25,59,marathi,Karnataka,Ballari,Sandur,LOC000103,,CRIMINAL,RECRUITER,ORG000001,SYN-EXT,56,0.449,ABSCONDING,2006,0,0,,NIC-S5MHIE2L2,CDR,D,5,1
P001617,Jasbir Virk,Jasbir,Virk,,F,1980-07-15,45,hindi_belt,Jharkhand,Ranchi,Hatia,LOC000045,,CRIMINAL,LOGISTICS,ORG000007,SYN-ARM,59,0.431,ON_BAIL,2000,0,0,,NIC-BIUYJZXA1,PASSPORT_IMMIGRATION,D,5,1
P001618,Karamjit Bajwa,Karamjit,Bajwa,,M,1977-03-08,49,odia,Bihar,Purnia,Khajanchi Hat,LOC000041,,CRIMINAL,FIELD_OPERATIVE,ORG000011,SYN-PON,58,0.258,UNDER_SURVEILLANCE,2001,0,0,,NIC-HRLYHSDQ8,INFORMANT_TIP,A,4,1
P001619,Kannan Annadurai,Kannan,Annadurai,,M,1997-09-08,28,hindi_belt,West Bengal,Kolkata,Metiabruz,LOC000047,,CRIMINAL,MULE,,UNAFFILIATED,27,0.078,UNDER_SURVEILLANCE,2018,0,0,,NIC-314HBWI62,IPDR,A,3,1
P001620,Bikram Basumatary,Bikram,Basumatary,,M,1961-08-03,64,gujarati,Maharashtra,Thane,Mumbra,LOC000007,,CRIMINAL,MULE,ORG000001,SYN-EXT,25,0.084,IN_JUDICIAL_CUSTODY,2014,0,0,,NIC-SHZBUK3XF,INTELLIGENCE_REPORT,D,2,1
P001621,Bhavesh Thakor,Bhavesh,Thakor,,M,1986-08-26,39,muslim,Bihar,Begusarai,Barauni,LOC000040,,CRIMINAL,MULE,ORG000003,SYN-CYB,37,0.079,ON_BAIL,2024,0,0,,NIC-192YWOL1A,INFORMANT_TIP,B,3,1
P001622,Jasbir Virk,Jasbir,Virk,,M,1999-08-07,26,marathi,Delhi,New Delhi,Najafgarh,LOC000019,,CRIMINAL,FINANCIER,ORG000001,SYN-EXT,73,0.823,DECLARED_PO,2021,0,0,,NIC-N5U4W9RSH,INFORMANT_TIP,C,2,1
P001623,Sachin Naik,Sachin,Naik,,M,2002-02-22,24,punjabi,Delhi,New Delhi,Sangam Vihar,LOC000021,,CRIMINAL,COURIER,ORG000002,SYN-HER,46,0.175,IN_JUDICIAL_CUSTODY,2021,0,0,,NIC-G6HSHG5MM,PASSPORT_IMMIGRATION,B,3,1
P001624,Dharmesh Makwana,Dharmesh,Makwana,,M,1984-03-12,42,gujarati,Maharashtra,Aurangabad,Cidco,LOC000013,,CRIMINAL,MULE,ORG000004,SYN-HAW,40,0.093,AT_LARGE,2023,0,0,,NIC-89Z4IQA6J,SEIZURE_MEMO,A,2,1
P001625,Bharat Gohil,Bharat,Gohil,,M,1968-09-10,57,marathi,Gujarat,Ahmedabad,Juhapura,LOC000071,,CRIMINAL,FIELD_OPERATIVE,ORG000001,SYN-EXT,49,0.271,ABSCONDING,2024,0,0,,NIC-UUPTJ7O0T,SOCIAL_MEDIA_INTEL,A,5,1
P001626,Rambabu Kumar,Rambabu,Kumar,,M,1982-09-24,43,hindi_belt,Haryana,Sonipat,Gohana,LOC000062,,CRIMINAL,FENCE,ORG000014,SYN-SHK,42,0.333,AT_LARGE,1998,0,0,,NIC-U2QRZXPHZ,FIR,C,4,1
P001627,Basanta Behera,Basanta,Behera,,M,1984-12-25,41,tamil,Andhra Pradesh,Kurnool,Nandyal,LOC000091,,CRIMINAL,LOGISTICS,ORG000015,SYN-WLD,64,0.464,ABSCONDING,2013,0,0,,NIC-O4J9JY9OO,SOCIAL_MEDIA_INTEL,E,3,1
P001628,Vishal Gaikwad,Vishal,Gaikwad,,M,1977-04-09,49,hindi_belt,Haryana,Hisar,Barwala,LOC000063,,CRIMINAL,LOGISTICS,ORG000006,SYN-TRF,60,0.504,UNDER_SURVEILLANCE,2020,0,0,,NIC-XJTVWU2T1,INFORMANT_TIP,B,2,1
P001629,Rajni Awasthi,Rajni,Awasthi,,M,1963-05-10,63,hindi_belt,Delhi,New Delhi,Karol Bagh,LOC000018,,CRIMINAL,FIELD_OPERATIVE,ORG000008,SYN-VEH,40,0.254,AT_LARGE,1997,0,0,,NIC-8T9TGZCT0,CDR,C,2,1
P001630,Balwinder Dhaliwal,Balwinder,Dhaliwal,,M,1964-06-27,62,tamil,Odisha,Ganjam,Berhampur,LOC000112,,CRIMINAL,KINGPIN,ORG000010,SYN-GAN,90,1.134,AT_LARGE,2012,0,0,,NIC-FBJKWBFTM,IPDR,B,4,1
P001631,Rodney Fernandes,Rodney,Fernandes,,M,1985-05-15,41,gujarati,Gujarat,Vadodara,Karelibaug,LOC000076,,CRIMINAL,COURIER,ORG000001,SYN-EXT,32,0.158,AT_LARGE,2018,0,0,,NIC-043NVJUUW,INTELLIGENCE_REPORT,A,2,1
P001632,Manoj Menon,Manoj,Menon,,M,1962-10-18,63,bengali,Bihar,Muzaffarpur,Mithanpura,LOC000037,,CRIMINAL,COURIER,,UNAFFILIATED,55,0.153,ON_BAIL,2005,0,0,,NIC-DE15NCEQ8,CDR,A,1,1
P001633,Bala Gounder,Bala,Gounder,,M,2002-10-20,23,telugu,Maharashtra,Mumbai,Bhendi Bazaar,LOC000004,,CRIMINAL,MULE,ORG000010,SYN-GAN,26,0.089,ABSCONDING,2022,0,0,,NIC-GO3HJRM1W,TOWER_DUMP,B,2,1
P001634,Harpreet Sidhu,Harpreet,Sidhu,,M,1979-10-26,46,bengali,Uttar Pradesh,Varanasi,Chetganj,LOC000028,,CRIMINAL,MULE,ORG000003,SYN-CYB,36,0.086,DECLARED_PO,2013,0,0,,NIC-WFA6ZISDX,TOWER_DUMP,E,1,1
P001635,Sarfaraz Mansuri,Sarfaraz,Mansuri,,M,1969-08-20,56,muslim,Rajasthan,Bharatpur,Kaman,LOC000068,,CRIMINAL,MULE,ORG000012,SYN-BET,34,0.091,ON_BAIL,2022,0,0,,NIC-DLRXNDFLO,CHARGESHEET,C,4,1
P001636,Swapnil Bhoir,Swapnil,Bhoir,,M,1970-11-02,55,punjabi,Rajasthan,Alwar,Ramgarh,LOC000069,UAE,CRIMINAL,FINANCIER,ORG000002,SYN-HER,65,0.638,EXTRADITION_PENDING,2013,0,0,,NIC-RZWZZM7AE,CDR,C,3,1
