node_id,node_type,label,attributes
INC000522,Incident,DACOITY 029/2025,"{""crime"": ""DACOITY"", ""severity"": 8, ""date"": ""2025-02-27T02:37"", ""city"": ""New Delhi"", ""state"": ""Delhi""}"
INC000523,Incident,SMUGGLING_CUSTOMS 208/2025,"{""crime"": ""SMUGGLING_CUSTOMS"", ""severity"": 5, ""date"": ""2025-01-14T05:37"", ""city"": ""North 24 Parganas"", ""state"": ""West Bengal""}"
INC000524,Incident,KIDNAP_FOR_RANSOM 711/2025,"{""crime"": ""KIDNAP_FOR_RANSOM"", ""severity"": 9, ""date"": ""2025-07-08T04:00"", ""city"": ""Kochi"", ""state"": ""Kerala""}"
INC000525,Incident,KIDNAP_FOR_RANSOM 685/2024,"{""crime"": ""KIDNAP_FOR_RANSOM"", ""severity"": 9, ""date"": ""2024-10-01T03:24"", ""city"": ""Siwan"", ""state"": ""Bihar""}"
INC000526,Incident,EXTORTION 711/2026,"{""crime"": ""EXTORTION"", ""severity"": 6, ""date"": ""2026-03-05T21:23"", ""city"": ""Dhanbad"", ""state"": ""Jharkhand""}"
INC000527,Incident,FORGERY 584/2022,"{""crime"": ""FORGERY"", ""severity"": 4, ""date"": ""2022-07-30T20:30"", ""city"": ""Coimbatore"", ""state"": ""Tamil Nadu""}"
INC000528,Incident,ARMS_ACT 464/2025,"{""crime"": ""ARMS_ACT"", ""severity"": 6, ""date"": ""2025-06-21T11:56"", ""city"": ""Kanpur"", ""state"": ""Uttar Pradesh""}"
INC000529,Incident,WILDLIFE_TRAFFICKING 466/2021,"{""crime"": ""WILDLIFE_TRAFFICKING"", ""severity"": 6, ""date"": ""2021-01-27T13:14"", ""city"": ""Kurnool"", ""state"": ""Andhra Pradesh""}"
INC000530,Incident,FORGERY 756/2022,"{""crime"": ""FORGERY"", ""severity"": 4, ""date"": ""2022-04-30T19:54"", ""city"": ""Baramulla"", ""state"": ""Jammu and Kashmir""}"
INC000531,Incident,ORGANISED_CRIME 358/2021,"{""crime"": ""ORGANISED_CRIME"", ""severity"": 10, ""date"": ""2021-04-24T23:10"", ""city"": ""Nuh"", ""state"": ""Haryana""}"
INC000532,Incident,NDPS_TRAFFICKING 640/2024,"{""crime"": ""NDPS_TRAFFICKING"", ""severity"": 9, ""date"": ""2024-04-24T09:26"", ""city"": ""Tirunelveli"", ""state"": ""Tamil Nadu""}"
INC000533,Incident,NDPS_TRAFFICKING 313/2022,"{""crime"": ""NDPS_TRAFFICKING"", ""severity"": 9, ""date"": ""2022-04-07T03:40"", ""city"": ""Bijapur"", ""state"": ""Chhattisgarh""}"
INC000534,Incident,ORGANISED_CRIME 130/2023,"{""crime"": ""ORGANISED_CRIME"", ""severity"": 10, ""date"": ""2023-05-06T11:48"", ""city"": ""Nizamabad"", ""state"": ""Telangana""}"
INC000535,Incident,NDPS_POSSESSION 697/2025,"{""crime"": ""NDPS_POSSESSION"", ""severity"": 5, ""date"": ""2025-12-05T12:05"", ""city"": ""Guntur"", ""state"": ""Andhra Pradesh""}"
INC000536,Incident,CHIT_FUND_PONZI 860/2026,"{""crime"": ""CHIT_FUND_PONZI"", ""severity"": 6, ""date"": ""2026-02-01T05:10"", ""city"": ""Bhubaneswar"", ""state"": ""Odisha""}"
INC000537,Incident,ARMS_ACT 181/2022,"{""crime"": ""ARMS_ACT"", ""severity"": 6, ""date"": ""2022-02-19T07:02"", ""city"": ""Muzaffarnagar"", ""state"": ""Uttar Pradesh""}"
INC000538,Incident,ORGANISED_CRIME 784/2025,"{""crime"": ""ORGANISED_CRIME"", ""severity"": 10, ""date"": ""2025-12-17T12:25"", ""city"": ""Bengaluru"", ""state"": ""Karnataka""}"
INC000539,Incident,SMUGGLING_CUSTOMS 070/2024,"{""crime"": ""SMUGGLING_CUSTOMS"", ""severity"": 5, ""date"": ""2024-03-20T03:43"", ""city"": ""Tirunelveli"", ""state"": ""Tamil Nadu""}"
INC000540,Incident,BETTING_GAMBLING 655/2025,"{""crime"": ""BETTING_GAMBLING"", ""severity"": 2, ""date"": ""2025-04-30T15:31"", ""city"": ""Ballari"", ""state"": ""Karnataka""}"
INC000541,Incident,CHEATING_FRAUD 584/2025,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2025-05-05T12:19"", ""city"": ""New Delhi"", ""state"": ""Delhi""}"
INC000542,Incident,VEHICLE_THEFT 355/2024,"{""crime"": ""VEHICLE_THEFT"", ""severity"": 3, ""date"": ""2024-09-26T09:41"", ""city"": ""Patna"", ""state"": ""Bihar""}"
INC000543,Incident,CHEATING_FRAUD 364/2020,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2020-08-22T08:48"", ""city"": ""Nadia"", ""state"": ""West Bengal""}"
INC000544,Incident,CRIMINAL_CONSPIRACY 499/2025,"{""crime"": ""CRIMINAL_CONSPIRACY"", ""severity"": 5, ""date"": ""2025-10-14T10:03"", ""city"": ""Ballari"", ""state"": ""Karnataka""}"
INC000545,Incident,ARMS_ACT 856/2025,"{""crime"": ""ARMS_ACT"", ""severity"": 6, ""date"": ""2025-01-10T02:11"", ""city"": ""Alluri Sitharama Raju"", ""state"": ""Andhra Pradesh""}"
INC000546,Incident,EXTORTION 850/2020,"{""crime"": ""EXTORTION"", ""severity"": 6, ""date"": ""2020-09-19T23:06"", ""city"": ""Pune"", ""state"": ""Maharashtra""}"
INC000547,Incident,ATTEMPT_TO_MURDER 052/2022,"{""crime"": ""ATTEMPT_TO_MURDER"", ""severity"": 8, ""date"": ""2022-05-21T12:40"", ""city"": ""Rajkot"", ""state"": ""Gujarat""}"
INC000548,Incident,KIDNAP_FOR_RANSOM 370/2025,"{""crime"": ""KIDNAP_FOR_RANSOM"", ""severity"": 9, ""date"": ""2025-08-11T00:15"", ""city"": ""Kannur"", ""state"": ""Kerala""}"
INC000549,Incident,VEHICLE_THEFT 145/2023,"{""crime"": ""VEHICLE_THEFT"", ""severity"": 3, ""date"": ""2023-10-07T12:02"", ""city"": ""Siwan"", ""state"": ""Bihar""}"
INC000550,Incident,CYBER_FRAUD 036/2024,"{""crime"": ""CYBER_FRAUD"", ""severity"": 5, ""date"": ""2024-03-14T13:09"", ""city"": ""Gorakhpur"", ""state"": ""Uttar Pradesh""}"
INC000551,Incident,ATTEMPT_TO_MURDER 030/2020,"{""crime"": ""ATTEMPT_TO_MURDER"", ""severity"": 8, ""date"": ""2020-08-20T19:51"", ""city"": ""Bhind"", ""state"": ""Madhya Pradesh""}"
INC000552,Incident,ORGANISED_CRIME 442/2026,"{""crime"": ""ORGANISED_CRIME"", ""severity"": 10, ""date"": ""2026-02-26T10:24"", ""city"": ""Ferozepur"", ""state"": ""Punjab""}"
INC000553,Incident,ORGANISED_CRIME 815/2026,"{""crime"": ""ORGANISED_CRIME"", ""severity"": 10, ""date"": ""2026-04-27T23:42"", ""city"": ""Malda"", ""state"": ""West Bengal""}"
INC000554,Incident,ATTEMPT_TO_MURDER 494/2024,"{""crime"": ""ATTEMPT_TO_MURDER"", ""severity"": 8, ""date"": ""2024-06-11T19:39"", ""city"": ""Kutch"", ""state"": ""Gujarat""}"
INC000555,Incident,ORGANISED_CRIME 750/2024,"{""crime"": ""ORGANISED_CRIME"", ""severity"": 10, ""date"": ""2024-08-12T12:43"", ""city"": ""Purnia"", ""state"": ""Bihar""}"
INC000556,Incident,ATTEMPT_TO_MURDER 069/2025,"{""crime"": ""ATTEMPT_TO_MURDER"", ""severity"": 8, ""date"": ""2025-01-15T18:23"", ""city"": ""Jaipur"", ""state"": ""Rajasthan""}"
INC000557,Incident,EXTORTION 887/2020,"{""crime"": ""EXTORTION"", ""severity"": 6, ""date"": ""2020-02-04T08:44"", ""city"": ""Munger"", ""state"": ""Bihar""}"
INC000558,Incident,FORGERY 734/2021,"{""crime"": ""FORGERY"", ""severity"": 4, ""date"": ""2021-03-06T05:32"", ""city"": ""Churachandpur"", ""state"": ""Manipur""}"
INC000559,Incident,SMUGGLING_CUSTOMS 373/2024,"{""crime"": ""SMUGGLING_CUSTOMS"", ""severity"": 5, ""date"": ""2024-07-16T02:06"", ""city"": ""Kannur"", ""state"": ""Kerala""}"
INC000560,Incident,CRIMINAL_CONSPIRACY 669/2021,"{""crime"": ""CRIMINAL_CONSPIRACY"", ""severity"": 5, ""date"": ""2021-08-27T04:38"", ""city"": ""Siliguri"", ""state"": ""West Bengal""}"
INC000561,Incident,EXTORTION 441/2025,"{""crime"": ""EXTORTION"", ""severity"": 6, ""date"": ""2025-03-20T16:07"", ""city"": ""Munger"", ""state"": ""Bihar""}"
INC000562,Incident,MURDER 387/2024,"{""crime"": ""MURDER"", ""severity"": 10, ""date"": ""2024-12-04T11:26"", ""city"": ""Jodhpur"", ""state"": ""Rajasthan""}"
INC000563,Incident,CRIMINAL_CONSPIRACY 342/2025,"{""crime"": ""CRIMINAL_CONSPIRACY"", ""severity"": 5, ""date"": ""2025-02-17T16:16"", ""city"": ""Nuh"", ""state"": ""Haryana""}"
INC000564,Incident,CHEATING_FRAUD 062/2020,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2020-12-04T23:28"", ""city"": ""Mumbai"", ""state"": ""Maharashtra""}"
INC000565,Incident,EXTORTION 531/2026,"{""crime"": ""EXTORTION"", ""severity"": 6, ""date"": ""2026-04-30T03:33"", ""city"": ""Hisar"", ""state"": ""Haryana""}"
INC000566,Incident,CHEATING_FRAUD 143/2025,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2025-09-09T09:48"", ""city"": ""Siliguri"", ""state"": ""West Bengal""}"
INC000567,Incident,EXTORTION 410/2024,"{""crime"": ""EXTORTION"", ""severity"": 6, ""date"": ""2024-08-30T03:06"", ""city"": ""Bharatpur"", ""state"": ""Rajasthan""}"
INC000568,Incident,ILLEGAL_MINING 772/2024,"{""crime"": ""ILLEGAL_MINING"", ""severity"": 4, ""date"": ""2024-05-13T15:32"", ""city"": ""Indore"", ""state"": ""Madhya Pradesh""}"
INC000569,Incident,ATTEMPT_TO_MURDER 226/2021,"{""crime"": ""ATTEMPT_TO_MURDER"", ""severity"": 8, ""date"": ""2021-05-11T23:40"", ""city"": ""Gwalior"", ""state"": ""Madhya Pradesh""}"
INC000570,Incident,ARMS_ACT 384/2024,"{""crime"": ""ARMS_ACT"", ""severity"": 6, ""date"": ""2024-10-03T07:51"", ""city"": ""Nuh"", ""state"": ""Haryana""}"
INC000571,Incident,MONEY_LAUNDERING 262/2021,"{""crime"": ""MONEY_LAUNDERING"", ""severity"": 7, ""date"": ""2021-05-16T17:51"", ""city"": ""Purnia"", ""state"": ""Bihar""}"
INC000572,Incident,EXTORTION 115/2023,"{""crime"": ""EXTORTION"", ""severity"": 6, ""date"": ""2023-08-30T11:45"", ""city"": ""Patna"", ""state"": ""Bihar""}"
INC000573,Incident,KIDNAP_FOR_RANSOM 498/2023,"{""crime"": ""KIDNAP_FOR_RANSOM"", ""severity"": 9, ""date"": ""2023-11-19T21:44"", ""city"": ""Deoghar"", ""state"": ""Jharkhand""}"
INC000574,Incident,CHIT_FUND_PONZI 623/2021,"{""crime"": ""CHIT_FUND_PONZI"", ""severity"": 6, ""date"": ""2021-07-16T11:52"", ""city"": ""Karimganj"", ""state"": ""Assam""}"
INC000575,Incident,VEHICLE_THEFT 862/2025,"{""crime"": ""VEHICLE_THEFT"", ""severity"": 3, ""date"": ""2025-10-15T08:11"", ""city"": ""Faridabad"", ""state"": ""Haryana""}"
INC000576,Incident,NDPS_TRAFFICKING 800/2025,"{""crime"": ""NDPS_TRAFFICKING"", ""severity"": 9, ""date"": ""2025-02-01T10:01"", ""city"": ""Ludhiana"", ""state"": ""Punjab""}"
INC000577,Incident,MURDER 687/2025,"{""crime"": ""MURDER"", ""severity"": 10, ""date"": ""2025-09-27T05:02"", ""city"": ""Ballari"", ""state"": ""Karnataka""}"
INC000578,Incident,DACOITY 361/2023,"{""crime"": ""DACOITY"", ""severity"": 8, ""date"": ""2023-12-06T23:07"", ""city"": ""Baramulla"", ""state"": ""Jammu and Kashmir""}"
INC000579,Incident,ILLEGAL_MINING 839/2024,"{""crime"": ""ILLEGAL_MINING"", ""severity"": 4, ""date"": ""2024-09-24T19:19"", ""city"": ""Jaipur"", ""state"": ""Rajasthan""}"
INC000580,Incident,NDPS_POSSESSION 084/2024,"{""crime"": ""NDPS_POSSESSION"", ""severity"": 5, ""date"": ""2024-04-28T06:07"", ""city"": ""Navi Mumbai"", ""state"": ""Maharashtra""}"
INC000581,Incident,VEHICLE_THEFT 369/2024,"{""crime"": ""VEHICLE_THEFT"", ""severity"": 3, ""date"": ""2024-12-17T06:11"", ""city"": ""Varanasi"", ""state"": ""Uttar Pradesh""}"
INC000582,Incident,DACOITY 670/2026,"{""crime"": ""DACOITY"", ""severity"": 8, ""date"": ""2026-04-10T05:32"", ""city"": ""Hyderabad"", ""state"": ""Telangana""}"
INC000583,Incident,NDPS_POSSESSION 446/2025,"{""crime"": ""NDPS_POSSESSION"", ""severity"": 5, ""date"": ""2025-05-08T14:18"", ""city"": ""Mumbai"", ""state"": ""Maharashtra""}"
INC000584,Incident,NDPS_TRAFFICKING 521/2025,"{""crime"": ""NDPS_TRAFFICKING"", ""severity"": 9, ""date"": ""2025-11-28T10:14"", ""city"": ""Bijapur"", ""state"": ""Chhattisgarh""}"
INC000585,Incident,EXTORTION 425/2023,"{""crime"": ""EXTORTION"", ""severity"": 6, ""date"": ""2023-12-07T02:59"", ""city"": ""Dhanbad"", ""state"": ""Jharkhand""}"
INC000586,Incident,CHEATING_FRAUD 077/2025,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2025-12-30T09:53"", ""city"": ""Chennai"", ""state"": ""Tamil Nadu""}"
INC000587,Incident,CRIMINAL_CONSPIRACY 618/2024,"{""crime"": ""CRIMINAL_CONSPIRACY"", ""severity"": 5, ""date"": ""2024-01-18T03:06"", ""city"": ""Bathinda"", ""state"": ""Punjab""}"
INC000588,Incident,HUMAN_TRAFFICKING 004/2025,"{""crime"": ""HUMAN_TRAFFICKING"", ""severity"": 9, ""date"": ""2025-04-10T11:29"", ""city"": ""Guwahati"", ""state"": ""Assam""}"
INC000589,Incident,ARMS_ACT 549/2024,"{""crime"": ""ARMS_ACT"", ""severity"": 6, ""date"": ""2024-10-05T13:40"", ""city"": ""Begusarai"", ""state"": ""Bihar""}"
INC000590,Incident,ARMS_ACT 337/2024,"{""crime"": ""ARMS_ACT"", ""severity"": 6, ""date"": ""2024-08-28T10:27"", ""city"": ""Dhanbad"", ""state"": ""Jharkhand""}"
INC000591,Incident,FORGERY 661/2025,"{""crime"": ""FORGERY"", ""severity"": 4, ""date"": ""2025-04-30T23:08"", ""city"": ""Tarn Taran"", ""state"": ""Punjab""}"
INC000592,Incident,MURDER 785/2023,"{""crime"": ""MURDER"", ""severity"": 10, ""date"": ""2023-07-17T19:36"", ""city"": ""Pune"", ""state"": ""Maharashtra""}"
INC000593,Incident,ORGANISED_CRIME 293/2026,"{""crime"": ""ORGANISED_CRIME"", ""severity"": 10, ""date"": ""2026-04-02T06:21"", ""city"": ""Jalandhar"", ""state"": ""Punjab""}"
INC000594,Incident,CRIMINAL_CONSPIRACY 615/2024,"{""crime"": ""CRIMINAL_CONSPIRACY"", ""severity"": 5, ""date"": ""2024-03-31T17:47"", ""city"": ""Chennai"", ""state"": ""Tamil Nadu""}"
INC000595,Incident,CRIMINAL_CONSPIRACY 238/2022,"{""crime"": ""CRIMINAL_CONSPIRACY"", ""severity"": 5, ""date"": ""2022-08-20T14:29"", ""city"": ""Vadodara"", ""state"": ""Gujarat""}"
INC000596,Incident,MONEY_LAUNDERING 199/2024,"{""crime"": ""MONEY_LAUNDERING"", ""severity"": 7, ""date"": ""2024-07-14T00:47"", ""city"": ""Jamtara"", ""state"": ""Jharkhand""}"
INC000597,Incident,FORGERY 243/2026,"{""crime"": ""FORGERY"", ""severity"": 4, ""date"": ""2026-02-20T04:42"", ""city"": ""Hyderabad"", ""state"": ""Telangana""}"
INC000598,Incident,MURDER 847/2023,"{""crime"": ""MURDER"", ""severity"": 10, ""date"": ""2023-11-25T22:50"", ""city"": ""New Delhi"", ""state"": ""Delhi""}"
INC000599,Incident,RIOTING 010/2021,"{""crime"": ""RIOTING"", ""severity"": 4, ""date"": ""2021-02-09T21:46"", ""city"": ""Jodhpur"", ""state"": ""Rajasthan""}"
INC000600,Incident,CHEATING_FRAUD 247/2026,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2026-03-01T19:41"", ""city"": ""Nuh"", ""state"": ""Haryana""}"
INC000601,Incident,ARMS_ACT 676/2024,"{""crime"": ""ARMS_ACT"", ""severity"": 6, ""date"": ""2024-02-03T05:55"", ""city"": ""Baramulla"", ""state"": ""Jammu and Kashmir""}"
INC000602,Incident,MONEY_LAUNDERING 240/2019,"{""crime"": ""MONEY_LAUNDERING"", ""severity"": 7, ""date"": ""2019-03-10T23:38"", ""city"": ""Warangal"", ""state"": ""Telangana""}"
INC000603,Incident,CHEATING_FRAUD 579/2025,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2025-07-03T05:43"", ""city"": ""Ludhiana"", ""state"": ""Punjab""}"
INC000604,Incident,FICN_COUNTERFEIT 547/2024,"{""crime"": ""FICN_COUNTERFEIT"", ""severity"": 8, ""date"": ""2024-12-22T13:52"", ""city"": ""New Delhi"", ""state"": ""Delhi""}"
INC000605,Incident,MONEY_LAUNDERING 619/2026,"{""crime"": ""MONEY_LAUNDERING"", ""severity"": 7, ""date"": ""2026-01-08T00:09"", ""city"": ""New Delhi"", ""state"": ""Delhi""}"
INC000606,Incident,FORGERY 054/2024,"{""crime"": ""FORGERY"", ""severity"": 4, ""date"": ""2024-07-22T00:08"", ""city"": ""Gaya"", ""state"": ""Bihar""}"
INC000607,Incident,FICN_COUNTERFEIT 883/2026,"{""crime"": ""FICN_COUNTERFEIT"", ""severity"": 8, ""date"": ""2026-03-17T03:28"", ""city"": ""North 24 Parganas"", ""state"": ""West Bengal""}"
INC000608,Incident,CYBER_FRAUD 596/2026,"{""crime"": ""CYBER_FRAUD"", ""severity"": 5, ""date"": ""2026-01-18T09:01"", ""city"": ""Azamgarh"", ""state"": ""Uttar Pradesh""}"
INC000609,Incident,FICN_COUNTERFEIT 196/2023,"{""crime"": ""FICN_COUNTERFEIT"", ""severity"": 8, ""date"": ""2023-08-09T08:51"", ""city"": ""New Delhi"", ""state"": ""Delhi""}"
INC000610,Incident,MURDER 834/2022,"{""crime"": ""MURDER"", ""severity"": 10, ""date"": ""2022-06-17T07:54"", ""city"": ""Muzaffarpur"", ""state"": ""Bihar""}"
INC000611,Incident,ATTEMPT_TO_MURDER 003/2025,"{""crime"": ""ATTEMPT_TO_MURDER"", ""severity"": 8, ""date"": ""2025-12-09T10:36"", ""city"": ""Bengaluru"", ""state"": ""Karnataka""}"
INC000612,Incident,CHEATING_FRAUD 566/2018,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2018-07-06T08:31"", ""city"": ""Ahmedabad"", ""state"": ""Gujarat""}"
INC000613,Incident,MONEY_LAUNDERING 366/2025,"{""crime"": ""MONEY_LAUNDERING"", ""severity"": 7, ""date"": ""2025-06-02T08:58"", ""city"": ""Kozhikode"", ""state"": ""Kerala""}"
INC000614,Incident,SMUGGLING_CUSTOMS 349/2025,"{""crime"": ""SMUGGLING_CUSTOMS"", ""severity"": 5, ""date"": ""2025-09-04T06:44"", ""city"": ""North 24 Parganas"", ""state"": ""West Bengal""}"
INC000615,Incident,CRIMINAL_CONSPIRACY 426/2024,"{""crime"": ""CRIMINAL_CONSPIRACY"", ""severity"": 5, ""date"": ""2024-05-04T05:47"", ""city"": ""Churachandpur"", ""state"": ""Manipur""}"
INC000616,Incident,CRIMINAL_CONSPIRACY 470/2024,"{""crime"": ""CRIMINAL_CONSPIRACY"", ""severity"": 5, ""date"": ""2024-02-08T03:22"", ""city"": ""Madurai"", ""state"": ""Tamil Nadu""}"
INC000617,Incident,LAND_GRABBING 243/2026,"{""crime"": ""LAND_GRABBING"", ""severity"": 4, ""date"": ""2026-01-19T11:21"", ""city"": ""Faridabad"", ""state"": ""Haryana""}"
INC000618,Incident,MONEY_LAUNDERING 895/2025,"{""crime"": ""MONEY_LAUNDERING"", ""severity"": 7, ""date"": ""2025-07-09T03:34"", ""city"": ""Purnia"", ""state"": ""Bihar""}"
INC000619,Incident,CHEATING_FRAUD 360/2025,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2025-08-23T17:37"", ""city"": ""Kolkata"", ""state"": ""West Bengal""}"
INC000620,Incident,MONEY_LAUNDERING 213/2024,"{""crime"": ""MONEY_LAUNDERING"", ""severity"": 7, ""date"": ""2024-12-17T13:28"", ""city"": ""Vadodara"", ""state"": ""Gujarat""}"
INC000621,Incident,CRIMINAL_CONSPIRACY 691/2022,"{""crime"": ""CRIMINAL_CONSPIRACY"", ""severity"": 5, ""date"": ""2022-05-15T22:24"", ""city"": ""New Delhi"", ""state"": ""Delhi""}"
INC000622,Incident,CHEATING_FRAUD 367/2025,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2025-09-03T14:25"", ""city"": ""New Delhi"", ""state"": ""Delhi""}"
INC000623,Incident,ORGANISED_CRIME 087/2025,"{""crime"": ""ORGANISED_CRIME"", ""severity"": 10, ""date"": ""2025-11-22T20:00"", ""city"": ""Pune"", ""state"": ""Maharashtra""}"
INC000624,Incident,FORGERY 623/2025,"{""crime"": ""FORGERY"", ""severity"": 4, ""date"": ""2025-12-26T12:01"", ""city"": ""Hisar"", ""state"": ""Haryana""}"
INC000625,Incident,CHIT_FUND_PONZI 243/2024,"{""crime"": ""CHIT_FUND_PONZI"", ""severity"": 6, ""date"": ""2024-01-22T01:31"", ""city"": ""Nizamabad"", ""state"": ""Telangana""}"
INC000626,Incident,ARMS_ACT 637/2023,"{""crime"": ""ARMS_ACT"", ""severity"": 6, ""date"": ""2023-12-11T13:22"", ""city"": ""Hyderabad"", ""state"": ""Telangana""}"
INC000627,Incident,MURDER 093/2024,"{""crime"": ""MURDER"", ""severity"": 10, ""date"": ""2024-06-03T22:45"", ""city"": ""Jodhpur"", ""state"": ""Rajasthan""}"
INC000628,Incident,DACOITY 181/2024,"{""crime"": ""DACOITY"", ""severity"": 8, ""date"": ""2024-06-21T13:18"", ""city"": ""Raipur"", ""state"": ""Chhattisgarh""}"
INC000629,Incident,FORGERY 479/2023,"{""crime"": ""FORGERY"", ""severity"": 4, ""date"": ""2023-06-13T06:13"", ""city"": ""Mumbai"", ""state"": ""Maharashtra""}"
INC000630,Incident,CHEATING_FRAUD 015/2024,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2024-10-18T09:00"", ""city"": ""Pune"", ""state"": ""Maharashtra""}"
INC000631,Incident,CHEATING_FRAUD 177/2026,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2026-04-11T11:25"", ""city"": ""New Delhi"", ""state"": ""Delhi""}"
INC000632,Incident,MONEY_LAUNDERING 790/2022,"{""crime"": ""MONEY_LAUNDERING"", ""severity"": 7, ""date"": ""2022-04-13T14:04"", ""city"": ""Dhanbad"", ""state"": ""Jharkhand""}"
INC000633,Incident,ARMS_ACT 667/2024,"{""crime"": ""ARMS_ACT"", ""severity"": 6, ""date"": ""2024-02-10T01:29"", ""city"": ""Ranchi"", ""state"": ""Jharkhand""}"
INC000634,Incident,ATTEMPT_TO_MURDER 641/2025,"{""crime"": ""ATTEMPT_TO_MURDER"", ""severity"": 8, ""date"": ""2025-11-13T22:58"", ""city"": ""New Delhi"", ""state"": ""Delhi""}"
INC000635,Incident,MURDER 286/2020,"{""crime"": ""MURDER"", ""severity"": 10, ""date"": ""2020-03-16T17:55"", ""city"": ""Purnia"", ""state"": ""Bihar""}"
INC000636,Incident,MONEY_LAUNDERING 177/2025,"{""crime"": ""MONEY_LAUNDERING"", ""severity"": 7, ""date"": ""2025-06-30T05:31"", ""city"": ""Warangal"", ""state"": ""Telangana""}"
INC000637,Incident,CHEATING_FRAUD 370/2023,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2023-11-12T10:11"", ""city"": ""Pune"", ""state"": ""Maharashtra""}"
INC000638,Incident,DACOITY 292/2022,"{""crime"": ""DACOITY"", ""severity"": 8, ""date"": ""2022-03-24T16:30"", ""city"": ""New Delhi"", ""state"": ""Delhi""}"
INC000639,Incident,ATTEMPT_TO_MURDER 572/2025,"{""crime"": ""ATTEMPT_TO_MURDER"", ""severity"": 8, ""date"": ""2025-02-27T16:13"", ""city"": ""Patna"", ""state"": ""Bihar""}"
INC000640,Incident,CHEATING_FRAUD 039/2023,"{""crime"": ""CHEATING_FRAUD"", ""severity"": 5, ""date"": ""2023-04-29T20:41"", ""city"": ""Coimbatore"", ""state"": ""Tamil Nadu""}"
INC000641,Incident,DACOITY 373/2020,"{""crime"": ""DACOITY"", ""severity"": 8, ""date"": ""2020-03-13T22:12"", ""city"": ""Churachandpur"", ""state"": ""Manipur""}"
INC000642,Incident,RIOTING 128/2024,"{""crime"": ""RIOTING"", ""severity"": 4, ""date"": ""2024-10-04T21:41"", ""city"": ""Ballari"", ""state"": ""Karnataka""}"
INC000643,Incident,ATTEMPT_TO_MURDER 563/2025,"{""crime"": ""ATTEMPT_TO_MURDER"", ""severity"": 8, ""date"": ""2025-07-13T03:31"", ""city"": ""Gwalior"", ""state"": ""Madhya Pradesh""}"
INC000644,Incident,CRIMINAL_CONSPIRACY 865/2023,"{""crime"": ""CRIMINAL_CONSPIRACY"", ""severity"": 5, ""date"": ""2023-07-12T00:16"", ""city"": ""Jamtara"", ""state"": ""Jharkhand""}"
INC000645,Incident,ARMS_ACT 389/2026,"{""crime"": ""ARMS_ACT"", ""severity"": 6, ""date"": ""2026-06-26T20:39"", ""city"": ""Hisar"", ""state"": ""Haryana""}"
INC000646,Incident,MURDER 387/2026,"{""crime"": ""MURDER"", ""severity"": 10, ""date"": ""2026-05-10T19:26"", ""city"": ""Jabalpur"", ""state"": ""Madhya Pradesh""}"
INC000647,Incident,ORGANISED_CRIME 086/2026,"{""crime"": ""ORGANISED_CRIME"", ""severity"": 10, ""date"": ""2026-04-21T19:54"", ""city"": ""Mangaluru"", ""state"": ""Karnataka""}"
INC000648,Incident,NDPS_POSSESSION 508/2024,"{""crime"": ""NDPS_POSSESSION"", ""severity"": 5, ""date"": ""2024-12-05T11:14"", ""city"": ""Hyderabad"", ""state"": ""Telangana""}"
